,KOUN%TOTQ,KOEMPTOTO,KOEMPWREP,KOPOPACTE,KOHWRWEMP,KOIMPCONA,KOWRCCNSE,KOWRCDURE,KOWRCSEME,KOWRCNODE,KOCREU..A,KOCSMTTOA,KOCONPRCF,KOCPCOREF,KOCPEXFEF,KOMSCONGG,KOPICONGG,KOSIAI..E,KOSIAWRTE,KOSIAHOTE,KOMPCONDG,KOMPCONNG,KOMPCONGG,KOBSIHAPR,KOBSIBNER,KOBSIBNMR,KOBSIEMAR,KOCNFCONR,KOCSHHLMR,KOCSHHEMR,KOCSPHIMR,KOCSPSPMR,KOCSECDMR,KOCSECEMR,KOCSEMEMR,KOCSEOHSR,KOCSEOHDR,KODBLNHSA,KOCALL.,KOLRLTHH,KOUS$...,KOCNPER.D,KOEXPGDSA,KOEXCHINA,KOIMPGDSA,KOEXPPRCF,KOIMPPRCF,KONETTRDF,KOPROPRCF,KOPPSRM.F,KOEQUIPTE,KONEWCONA,KOVALCONA,KOPSMANUG,KOPIMANUG,KOIPALL.G,KOCYLEADR,KOROCOINF,KOBSESI.R,KOCOBUSIR,KOCNFBUSR,KOBSIXMER,KOBSIBCOQ,KOBFDSAAF,KOBFXSAAF,KOBSIBCEQ,KOGDP...D,KOCNGOV.D,KOEXNGS.D,KOIMNGS.D,KOEMPMANF,KOEMPCONF,KOIMPGDDA,KOEQUIMAE,KOEQUITTE,KOCONPMTH,KOCONSTRP,KOMSCAPGG,KOPICAPGG,KOSIARRLE,KOSSBFMBE,KOIPMIMAG,KOMPRI30G,KOMPCAPGG,KOBSIIMPR,KOBSIIMER,KOBFINAAF,KOBUSINVR,KODBLNEQA,KOLRLTCO,KO3YEARC,KOSHRPRCF,KOGFCF..D,KOGCFCNSD,KOGCFFNVD,KOBSIBAPR,KOEXPMOVH,KOEXPSCOH,KOIPCHXPG,KOIPCOMPG,KOIPVECHG,KOIPXBSBG,pmiall,pmiout,KORFBEV_agg,KORWHLS_agg,KORMCMP_agg,KORELEC_agg,KORCNST_agg,KORMACH_agg,A001_agg,GSCITOT_agg,KOBDY10_agg,KOCBNG3_agg,KORCOMP_agg,USSKORW_agg,USEPUPO_agg
1987-10-31,,-0.173424239,,,-1.566542509,,,,,,,,0.094117654,0.47267444,,6.09712623,0.881062968,,,,4.800921919,2.993808764,4.815745298,,,,0.0,,,,,,,,,,,1.218381069,0.8,,-0.235898946,,-9.412713798,,-7.88783404,0.91748014,1.100561384,,-0.199163579,1.221122893,,1.238421362,,5.989814158,3.690455694,,1.041676086,1.047129987,,,,,6.0,-2.0,-16.0,44.3,,,,,-0.652730747,,,,,-39.22119021,,12.04461531,18.46498466,,,5.472489969,,17.18502569,,,,,0.827836114,,-0.17,3.960893806,,,,,,,264.6,18.2,249.3,283.9,,,0.023201299,0.08,0.0401552414,0.0,-0.0213348838,0.02,,-0.076388725,,,3.531739451,-0.22971929,100.692
1987-11-30,,0.487594241,,,0.522787312,,,,,,,,-0.188323973,0.029468101,,0.184672259,5.95920972,,,,4.082199452,0.839165764,2.146772962,,,,0.0,,,,,,,,,,,2.007260405,-0.7,,-0.74486149,,9.031233216,,12.29428366,0.469376408,0.258372399,,-0.419539123,0.0,,8.961280146,,0.579711768,6.317890162,,1.030936966,1.550418654,,,,,20.9,6.0,-1.0,7.0,,,,,0.393576264,,,,,15.67121566,,4.845238339,-1.759576189,,,1.176484158,,3.448617607,,,,,0.440320921,,0.02,-5.992307969,,,,,,,266.7,9.5,266.0,317.8,,,-0.0365855175,-0.125,-0.08304586075,-0.125,-0.17304870125,-0.1,,0.246311294,,,-11.08447323,-0.823227465,115.2175
1987-12-31,,0.896949926,,,-2.292207971,,,,,,,,0.844678884,-0.029468101,,0.918280098,6.013835874,,,,6.297479916,0.139178867,1.405998557,,,,1.0,,,,,,,,,,,2.399096501,0.5,,-0.473247392,11.0234143,17.02567711,,11.41782449,0.311698089,-0.139040642,,1.233601,-1.396792679,,15.68017732,,3.409421134,-2.758795652,,1.020417017,1.526747213,,,,,-0.3,-10.0,4.0,-18.3,6.939538047,5.489728323,13.29198885,16.48164606,0.699835023,,,,,-3.779936509,,4.621284316,-15.31649725,,,3.448617607,,0.563381772,,,,,1.51797274,,0.35,8.539979853,16.14679611,2.522607405,27.79228511,,,,,,,,,,0.12072183675,0.075,0.06498638225,0.05,0.042150599,0.05,,-3.004231808,,,11.28413783,-0.345247935,77.015
1988-01-31,,0.370499177,,,1.827088164,,,,,,,,0.528197593,0.206094582,,1.811643751,4.191089562,,,,-3.828218657,-0.139178867,-0.700528259,,,,0.0,,,,,,,,,,,0.876822706,0.1,,-0.920244138,,-28.13781883,,-15.36049531,1.110515691,1.909694811,,0.591484374,0.83169663,,-20.21542758,,-1.123607327,8.701137699,,0.506330196,0.503779403,,,,,-21.5,-2.0,-13.0,1.3,,,,,0.158885395,,,,,-58.49744698,,3.174869831,51.63277009,,,0.563381772,,9.633110894,,,,,0.972318997,,0.06,21.48036915,,,,,,,278.5,18.2,270.1,308.6,,,0.0836250496,0.2799999999999999,0.0830253108,0.08,0.3107619504,0.14,,2.987622964,,,20.79777778,-1.418643171,96.752
1988-02-29,,-0.16133549,,,0.881159692,,,,,,,,1.659534091,1.430890233,,-1.628995298,0.0,,,,-0.244200366,0.278164296,-0.35211304,,,,-1.0,,,,,,,,,,,16.02830876,-0.1,,-1.796447824,,4.025266884,48.05170284,-1.850980362,0.171844659,-0.21473898,-0.442173548,0.568461788,-1.670368507,,4.631300288,,0.0,0.0,,0.503779403,1.000008333,,,,,-3.5,3.0,14.0,-2.5,,,,,0.830778081,,,,,54.20913729,,-1.892800989,-10.85663806,,,1.11733006,,2.519024883,,,,,1.154924876,,0.11,-4.745561411,,,,,,,279.7,18.2,264.6,303.0,,,-0.00444898225,0.225,0.0480282729999999,0.075,0.24050858925,0.175,,-2.405340582,,,3.607559062,-1.937436641,56.915
1988-03-31,,-0.265186081,,,-0.501488718,,,,,,,,1.422326898,1.610618653,,-0.732604009,1.481508579,,,,0.0,-2.817087697,-0.707967559,,,,0.0,,,,,,,,,,,4.614123016,0.2,,-2.613235094,6.879372319,15.07346327,-10.36765106,15.07238973,0.558711015,0.019540791,0.242724342,-0.19565649,-1.608613775,,1.508641099,,1.123607327,-1.290340484,,0.501254182,0.0,,,,,3.3,11.0,-2.0,-2.6,29.14725096,12.79281488,24.06688535,8.070265727,0.230823183,,,,,59.25819526,,1.265839687,-12.18048739,,,-1.680711832,,-13.85189341,,,,,1.385052006,,0.13,6.957298135,6.21193386,2.043290319,9.143226442,,,,,,,,,,-0.0257498385,-0.1,-0.017907212,0.0,-0.0911741675,-0.075,,6.006743929,,,4.512239932,-2.034480739,45.04
1988-04-30,,-0.330074426,,,0.068397576,,,,,,,,-0.180451177,0.540618759,,-1.295115235,-0.73801073,,,,-3.990554417,2.120220765,-1.792162662,,,,0.0,,,,,,,,,,,1.846369076,0.1,,-1.563608152,,-3.506148354,-19.94451879,-0.080589939,-0.342065326,-0.293513566,0.540439355,-0.29420439,-2.093840719,,-24.20134644,,-2.259983192,-1.96727656,,0.995033085,0.0,,,,,-3.4,-11.0,-8.0,2.0,,,,,-0.029339801,,,,,0.611435717,,-14.89232764,-23.22522675,,,-4.035129552,,-16.75737002,,,,,1.381480468,,0.11,-1.008926536,,,,,,,280.9,9.5,245.1,263.9,,,0.0014539708,-0.02,0.054235331,0.12,-0.0112816558,0.04,,2.921740397,,,1.026004013,-1.621032691,88.3
1988-05-31,,0.155108927,,,0.290919055,,,,,,,,0.54037958,0.706916559,,1.111122543,1.104983619,,,,2.015181544,0.279329791,1.969624998,,,,0.0,,,,,,,,,,,2.008318453,-0.1,,-0.829801644,,3.126721483,44.84491702,0.428772472,0.189180724,1.227009259,-0.10880107,0.411644216,1.05240047,,14.4753329,,-1.149437943,1.315808458,,0.493828164,0.0,,,,,0.8,2.0,2.0,-4.5,,,,,0.277033723,,,,,-0.137247448,,2.166149678,2.580788396,,,0.586511945,,7.169192846,,,,,1.220457559,,0.06,9.877613608,,,,,,,283.3,9.5,234.2,297.6,,,0.026931567,0.125,0.044162407,0.025,0.13902690575,0.125,,1.836782661,,,10.78644708,-1.517974262,67.7775
1988-06-30,,0.353267128,,,1.00698359,,,,,,,,0.597016699,0.673970538,,0.183992692,2.531780798,,,,1.975372874,0.971555179,1.058210933,,,,1.0,,,,,,,,,,,1.681225599,0.2,,-0.847711423,10.19262495,5.679810092,-30.18677821,1.485677846,0.323479481,2.768144677,-0.612435745,0.078216664,1.848981649,,20.6105321,,-0.579711768,3.215711163,,0.49140148,0.496278934,,,,,6.9,0.0,8.0,-3.7,-7.294770822,4.514568786,-7.530466264,11.31458945,0.201051892,,,,,-6.347087824,,2.120220765,13.11400005,,,0.583092031,,3.704127168,,,,,0.920691735,,2.64,-2.044882475,4.653382866,38.17248884,-29.65544862,,,,,,,,,,0.055125255,0.025,0.07505184525,0.075,0.040189811,0.15,,-2.280251298,,,-2.108096675,-0.663311423,56.9975
1988-07-31,,-0.974006211,,,-0.452008979,,,,,,,,0.178412179,0.25157246,,2.181904739,0.711746777,,,,4.306885719,-1.111122543,1.047129987,,,,-1.0,,,,,,,,,,,1.693172744,0.2,,-0.50162618,,2.933811659,21.08530182,4.709331769,0.286661488,0.769018139,-2.278244232,0.409636777,-0.447828782,,-17.1491373,,3.989132903,0.630916919,,0.488998529,0.493828164,,,,,-2.8,-2.0,-4.0,-0.8,,,,,-0.576788431,,,,,-22.31435513,,8.701137699,3.297001924,,,4.546237408,,8.144033194,,,,,1.058770531,,0.01,2.007236859,,,,,,,275.4,18.2,274.1,293.4,,,-0.0473628816,0.04,-0.0290569265999999,-0.02,0.0603843984,0.0,,-0.007589067,,,2.671288954,-0.598783342,68.252
1988-08-31,,2.248961456,,,-0.44371881,,,,,,,,0.533334598,0.390081297,,1.428595725,2.451961717,,,,4.577458138,-0.279720462,1.036278704,,,,1.0,,,,,,,,,,,1.440009103,0.7,,-0.414187888,,2.037041064,-18.11975518,7.2978813,-0.098447227,-0.900906994,-0.532448807,0.504855441,-3.099610037,,-8.830788832,,4.905615699,0.626961301,,0.970881413,0.98040001,,,,,-19.2,1.0,-5.0,-1.5,,,,,3.113319931,,,,,24.94608596,,1.904819497,-17.04998178,,,2.739897419,,3.297001924,,,,,1.403499936,,0.06,-7.625788014,,,,,,,,,,,,,-0.0535511565,0.125,-0.04378188925,-0.05,0.22161866375,0.0,,-0.561899269,,,-3.968971337,-0.318176646,104.36
1988-09-30,,1.152564568,,,-1.121054193,,,,,,,,0.265604406,0.609927036,,-2.513597327,1.715307923,,,,-1.124871254,-0.140154193,-0.689657906,,,,-1.0,,,,,,,,,,,2.059530552,0.1,,-0.356190391,10.89277711,1.551740421,14.92076314,-11.31227529,0.268264491,-0.73801073,1.627474042,-0.310378523,-0.883521209,,16.65619156,,-3.243527575,3.077165867,,0.96154587,0.970881413,,,,,25.0,5.0,5.0,-5.7,13.34772753,12.29572099,9.566257222,21.14226121,1.559282468,,,,,-16.84805054,,-1.265839687,16.50797504,,,-2.185879381,,-1.086967224,,,,,1.388522392,,-0.92,1.953906136,29.25669911,1.540021666,58.62286001,,,,282.7,18.2,271.5,306.8,,,-0.0305403744,-0.06,-0.0085956266,0.02,-0.0932640657999999,0.02,,-2.769725771,,,0.340075227,-0.8063199,51.04600000000001
1988-10-31,,0.838325831,,,-0.265141377,,,,,,,,-0.265604406,0.276014528,,1.623119493,7.847161544,,,,3.337350882,-0.986618292,1.715307923,,,,7.0,,,,,,,,,,,1.61997905,-1.1,,-1.523543204,,-2.566843432,12.77325593,3.151772162,-0.313045289,-0.590534148,1.226068999,-0.604113695,-3.227617615,,-43.62040547,,1.6349138,2.985296315,,0.0,0.96154587,,,,,-14.1,21.0,3.0,7.6,,,,,0.169109976,,,,,-26.59884434,,7.365290957,-5.014978369,,,2.185879381,,4.278727521,,,,,0.853726513,,-0.69,7.428822992,,,,,,,286.2,33.6,279.1,310.5,,,0.03113097125,0.025,0.0383277199999999,0.025,0.079981872,0.025,,4.571324651,,,9.246253966,-1.801572612,113.5225
1988-11-30,,-1.385261374,,,-1.032235841,,,,,,,,0.794706169,0.659343048,,3.342439552,-1.265839687,,,,0.654309859,-0.568183347,0.3395589,,,,-2.0,,,,,,,,,,,1.849285304,-0.2,,-2.331905857,,10.02485819,-3.424239057,3.167858522,-0.881776453,-1.152972034,0.285198406,0.604113695,-2.93706868,,35.90760078,,1.075279178,2.898753687,,0.0,0.477327875,,,,,4.5,-15.0,-5.0,1.6,,,,,0.625973153,,,,,-21.68051586,,-3.614851412,9.27093981,,,0.0,,4.103139668,,,,,0.909890429,,-0.46,13.00173672,,,,,,,,,,,,,0.08998629325,0.0,0.06576132975,0.025,0.03971587575,0.0,,5.113693933,,,10.58509988,-2.32806579,96.515
1988-12-31,,-0.17532908,,,0.066454478,,,,,,,,0.846596795,0.409892636,,-4.783905952,0.634922768,,,,-2.643325707,-2.30557763,-3.624210277,,,,9.0,,,,,,,,,,,2.955655328,0.0,,-1.156736627,9.92140251,9.673604916,37.23136625,5.837791197,-0.15375574,0.424301504,0.742443058,0.503877035,1.577164284,,2.265500998,,-2.710192978,1.699757637,,0.477327875,0.475060276,,,,,-5.6,-6.0,-4.0,-4.8,11.3146792,11.12198795,7.021199743,-5.229435513,1.398692994,,,,,27.40722592,,-1.234583582,16.74546455,,,-2.185879381,,-3.58094527,,,,,0.927669605,,-0.16,8.758874421,6.931253131,5.355997174,6.684163873,,,,277.3,33.6,279.7,288.5,,,0.0614466222,0.14,0.0866882606,0.08,0.1118197648,0.04,,8.508852401,,,9.70112154,-0.65467499,88.536
1989-01-31,,0.576606243,,,-0.441947111,,,,,,,,0.174266672,0.081777298,,3.390155168,6.73036819,,,,-0.896866998,3.860379269,2.430675222,,,,16.0,,,,,,,,,,,1.79421986,0.0,,-0.381732885,,-37.46066582,-20.50137689,-9.781478901,-0.099615132,-0.734019135,-0.861176894,-0.193498512,1.79311807,,20.19451758,,0.547946576,3.315220732,,0.947874395,0.47281412,,,,,-2.4,-10.0,-11.0,5.8,,,,,-0.675603507,,,,,-52.94741828,,-3.797924807,15.85462913,,,-0.554018038,,-3.713954695,,,,,0.45901118,,-0.26,-2.557786984,,,,,,,283.9,26.2,283.9,247.7,,,-0.0339328579999999,0.1,-0.0065075525,0.0,0.0225827847499999,0.0,,1.372488212,,,-2.031497834,-0.314430909,57.035
1989-02-28,0.029975912,0.617675166,,2.106746065,0.064799052,,,,,,,,0.347624916,0.407886357,,1.220590568,-0.891536366,,,,9.038406147,-0.703732672,2.205348071,,,,-19.0,,,,,,,,,,,0.851237447,2.9,,-0.798880232,,-1.465777727,0.895528373,-3.082940288,-0.545109009,0.386997387,0.809337783,0.193498512,2.373153611,,0.702000457,,1.086967224,-0.544960477,,0.938974035,0.470589104,,,,,2.4,10.0,16.0,-2.8,,,,,-0.759310073,,,,,43.07633081,,1.282068843,-8.632808349,,,0.554018038,,-5.556985115,,,,,0.350666194,,0.08,3.730338909,,,,,,,285.6,33.6,290.1,253.4,,,0.01521300275,-0.05,0.04205515075,0.1,-0.01697417125,0.1,,2.274045919,,,5.131074045,-1.304508109,51.865
1989-03-31,0.057635233,0.706062051,,2.176788654,0.070834281,,,,,,,,0.691645408,0.541273311,,-0.695654979,-4.580953603,,,,-13.4119455,0.9838449,-2.893818949,,,,1.0,,,,,,,,,,,1.223403304,1.4,,-0.595574963,11.49243103,20.61501774,-8.30311161,21.22982298,-0.246271844,0.115807772,-0.776078095,0.0,1.304771539,,4.894825114,,0.0,-1.098912158,,0.930239266,0.468384931,,,,,20.3,41.0,16.0,18.4,-0.108255295,11.02568215,-19.2129598,17.70691598,1.228745757,,,,,84.89715618,,-5.903353158,-6.782259634,,,-1.671348097,,-6.49195461,,,,,1.06805531,,-0.17,8.897136077,1.208148123,-1.547120947,2.135495099,,,,288.5,26.2,277.9,242.5,,,0.1179207796,0.02,0.0756407342,0.06,0.0404538888,0.06,,6.368140628,,,9.389402834,-0.103961162,40.158
1989-04-30,-0.109333245,0.509136414,,1.077305491,-0.333176668,,,,,,,,0.401261645,0.752894118,,-8.558450398,-6.121073104,,,,-17.15561825,-1.834913867,-9.031404571,,,,-11.0,,,,,,,,,,,2.740189798,-0.6,,-0.837112168,,-10.80677912,-23.47438451,-9.864131537,-0.283506523,-0.309119257,-0.739066423,0.366618838,1.516224774,,19.23513703,,-1.6349138,-3.944173205,,0.92166551,0.466201311,,,,,-38.7,-40.0,-26.0,-11.6,,,,,0.286998852,,,,,-12.45816419,,6.538275926,-20.35989552,,,-3.428907348,,4.762804899,,,,,1.113517253,,0.29,-7.002142607,,,,,,,282.1,18.2,254.9,288.5,,,0.16120582475,-0.05,0.0155561565,0.0,-0.019178855,-0.025,,3.631221437,,,-5.388641992,-1.052988156,44.115
1989-05-31,0.011900461,0.083898604,,0.429171685,0.484875438,,,,,,,,1.278971534,0.827002179,,4.279722877,-3.035646248,,,,14.29146066,3.085798836,7.989728486,,,,0.0,,,,,,,,,,,4.34197164,1.2,,-0.119947238,,3.417816689,21.10412933,4.264393667,0.0,-1.442238992,0.047846891,0.384467986,0.59104514,,11.69132279,,1.092907053,1.142869582,,1.366763873,0.464037956,,,,,13.6,12.0,6.0,-18.8,,,,,-0.86543927,,,,,10.44212235,,3.72713948,-2.173998664,,,3.989132903,,6.74412808,,,,,1.838371262,,-0.17,-0.289045389,,,,,,,,,,,,,-0.04437698375,-0.025,-0.03430467475,-0.025,0.00300858375,0.0,,0.337712202,,,-1.457868254,0.0,43.04
1989-06-30,0.007777592,0.228145721,,0.265897171,-0.749508133,,,,,,,,0.169300266,0.503512393,,1.086967224,10.70713801,,,,8.134563945,-0.832182334,2.243407286,,,,-4.0,,,,,,,,,,,3.181987455,-1.2,,0.022501069,9.669194563,9.207178615,-19.87663026,6.056274537,-0.201686904,-1.642788058,1.495576838,0.0,-1.048084326,,5.659409101,,-0.544960477,5.526267868,,0.900906994,0.92166551,,,,,-4.0,-7.0,12.0,13.8,6.653773239,9.833876457,-13.05505297,17.23279532,0.351347008,,,,,7.635497676,,3.00322871,1.6349138,,,1.111122543,,3.733767044,,,,,0.620050213,,-0.45,-8.750270851,21.54040552,38.90987968,5.602300963,,,,278.5,26.2,272.8,293.9,,,-0.0384150072,-0.04,-0.0313844166,-0.04,-0.0327111122,-0.02,,3.135217421,,,-8.489400285,-1.398513344,53.228
1989-07-31,-0.064466731,0.457237433,,-0.147431347,1.314584902,,,,,,,,-0.084614305,0.52728833,,0.0,-1.863407954,,,,0.888894742,-3.111990871,-1.894974878,,,,-2.0,,,,,,,,,,,2.812748596,1.2,,0.085457917,,-3.654547362,-4.923164228,-3.294876614,0.366401436,-0.721012537,1.733242801,-0.673792134,-0.643384572,,-10.40658273,,3.226086222,0.0,,0.447428039,0.913248356,,,,,5.8,-9.0,-20.0,-2.3,,,,,-0.541735409,,,,,-12.56237776,,10.65432479,3.191760297,,,3.261158559,,13.22216347,,,,,1.397641811,,-0.24,4.691565215,,,,,,,282.7,33.6,277.9,313.5,,,-0.0014607985,0.0,0.024642832,0.05,-0.010422781,0.1,,-3.568298697,,,2.973766361,0.112240654,55.71
1989-08-31,-0.023436811,0.576649512,,0.434073889,-1.47037943,,,,,,,,0.730956305,0.157645855,,2.139118998,6.66913745,,,,0.661523912,5.179604155,3.587062627,,,,3.0,,,,,,,,,,,2.321169237,-1.8,,0.164712614,,0.679060971,13.63146515,11.30112498,-0.073172966,-0.625065046,1.361629207,0.40481983,-0.647550829,,18.80818282,,4.145671368,5.236798552,,0.888894742,1.354422511,,,,,3.3,5.0,14.0,-3.0,,,,,0.484632867,,,,,-5.354778121,,-2.695580999,19.44639436,,,4.189094171,,0.913248356,,,,,1.415259997,,-0.08,8.516373258,,,,,,,,,,,,,0.0075190555,0.0,0.051338276,0.1,-0.002092751,0.075,,3.705254307,,,9.665949126,1.652159859,74.50999999999999
1989-09-30,-0.107244878,-0.047041317,,-0.230655779,-0.188905285,,,,,,,,0.920123597,0.366876722,,-1.063839821,2.318944492,,,,0.438597194,-1.65065646,-1.181448341,,,,-12.0,,,,,,,,,,,3.318285203,0.8,,0.246561343,9.847038357,3.842257266,-10.75583484,-15.25458639,-0.394224668,-0.567952845,0.664847622,0.575485954,-0.185787327,,6.458375645,,-0.508906951,1.015237146,,0.881062968,0.892863074,,,,,-7.0,10.0,-11.0,1.0,11.24507941,11.87414023,6.282471253,29.30374281,-0.762449466,,,,,-24.53417443,,0.544960477,7.07155248,,,-2.072613052,,-4.652001563,,,,,1.488836701,,0.02,-3.319183948,33.40792692,24.23207065,46.86886301,,,,288.5,26.2,287.4,297.6,,,-0.0341467908,0.04,0.0391655869999999,0.08,-0.0030315551999999,0.08,,6.45310471,,,-2.192895401,-0.43332156,31.629999999999995
1989-10-31,-0.016834869,0.751141055,,0.975109315,0.364343945,,,,,,,,0.249480379,0.182934848,,-4.745415863,-2.612630459,,,,-16.36780513,-2.244133447,-6.66913745,,,,6.0,,,,,,,,,,,2.785084203,1.9,,0.184895304,,-3.164175449,32.25348134,7.86318066,-0.239124551,-0.489397388,0.448319555,0.172001954,0.185787327,,2.749755937,,-3.109058707,0.0,,0.43763746,0.884961528,,,,,11.1,-7.0,10.0,5.1,,,,,-0.147442047,,,,,9.654179524,,-1.092907053,6.604341232,,,-3.191760297,,0.0,,,,,1.004365869,,0.22,-5.380462349,,,,,,,286.2,18.2,282.7,292.3,,,-0.03184874475,0.0,-0.040445128,-0.05,-0.01253514925,0.0,,0.194986552,,,-4.837883099,-0.588731726,70.3925
1989-11-30,0.170280116,0.359819638,,-0.385142924,-0.132208505,,,,,,,,0.165975142,0.676557356,,1.299925454,3.184060586,,,,-0.776200534,1.827176624,1.262415323,,,,-4.0,,,,,,,,,,,2.226110459,0.3,,0.157785088,,6.400321014,5.469481591,2.251258942,-0.359762392,0.020439448,0.176060357,-0.267686584,1.061630096,,-19.33533936,,2.08340869,4.927104901,,0.869570697,0.439561147,,,,,-14.8,-9.0,-9.0,-2.1,,,,,-0.549345986,,,,,15.72740556,,6.385147199,5.485836055,,,2.666824708,,6.899287149,,,,,0.759252146,,0.01,1.367533185,,,,,,,,,,,,,-0.02871859925,0.0,-0.014068373,0.0,0.02949574025,0.0,,2.098309604,,,0.937968694,0.934794318,70.53
1989-12-31,0.034080376,0.071898245,,-0.745354607,-0.442266985,,,,,,,,-0.082953136,0.259000404,,0.551979322,2.809173487,,,,-1.044395916,2.476054968,0.357782135,,,,15.0,,,,,,,,,,,2.629137651,-1.7,,0.42152196,10.52757496,9.43101684,4.641587247,2.259085017,-0.009241717,-2.106645441,-0.248380013,0.095684631,0.458086005,,10.7242453,,1.025650017,0.956945102,,0.431966114,0.43763746,,,,,5.7,2.0,11.0,-3.5,14.98531916,10.78014364,10.45785245,14.6927749,-1.528483273,,,,,-1.901291841,,-0.516797016,7.867303207,,,0.524935589,,-0.445435035,,,,,1.024143788,,1.78e-15,0.373338172,18.46678752,28.94214027,5.580696535,,,,289.0,18.2,277.9,311.4,,,0.0277431586,0.02,-0.0002730757999999,-0.02,0.0176771334,-0.02,,7.940853177,,,0.730955477,0.800802874,45.65
1990-01-31,0.048674911,-0.920795105,,-1.803304328,-0.239577398,,,,,,,,2.270027735,2.098874079,,0.548949228,0.0,,,,-0.262812241,-2.476054968,-0.178731057,,,,3.0,,,,,,,,,,,3.476281496,-1.9,,1.215972586,,-45.0298039,-36.00100981,-19.23133751,1.649899938,-0.796316027,2.25773499,1.141130679,1.676903106,,27.50587351,,-2.584123118,3.278982282,,0.858374369,0.435730537,,,,,4.3,-14.0,-30.0,-17.5,,,,,-0.289694835,,,,,-30.68517205,,8.441734181,3.871451218,,,-1.583146522,,3.077165867,,,,,0.530490065,,0.13,-1.501789139,,,,,,,,,,,,,0.027819039,-0.025,-0.00049297575,-0.025,0.04288324925,-0.025,,0.49764511,,,-3.827314637,0.952809102,55.7725
1990-02-28,-0.07610479,0.72449037,,2.015032632,-0.138011471,2.549658276,,,,,,,0.62003164,0.656402256,0.570084578,3.231879126,1.375537507,,,,8.810726751,0.832182334,2.12397365,,,,-6.0,,,,,,,,,,,1.293674976,-0.2,,0.937893717,,16.67642402,12.86867122,12.73431455,0.109031448,-0.126315806,2.389333783,0.13228765,2.002291588,,-3.540047078,,3.599360265,1.373019281,,0.851068967,0.865806274,,,,,5.2,11.0,28.0,33.1,,,,,0.231336447,,11.2947196,,,15.0975343,,-1.438873745,-0.316957476,,,2.10534092,,2.985296315,,,,,-0.134023431,,0.1,-3.9339449,,,,,,,291.8,18.2,288.5,314.4,,,0.02396745825,0.0,0.00678575875,0.0,-0.00919303725,0.0,,-1.567560963,,,-0.87541308,0.371803238,60.1825
1990-03-31,-0.235901924,0.481319931,,1.115567966,0.097489232,10.01925939,,,,,,,1.042650804,1.15087585,1.37459209,0.528635592,2.429269257,,,,-1.946533479,1.23543095,0.349650706,,,,-5.0,,,,,,,,,,,1.747043743,0.6,,1.140069279,10.28722929,11.90056551,31.44999589,12.32759102,0.154258004,0.692770693,0.383414578,0.433431377,2.43702226,,-16.64319743,,4.445176257,0.904983552,,0.422833611,0.858374369,,,,,-4.6,14.0,-1.0,-16.7,4.168690334,13.61758904,0.08492153,1.738623407,0.658358273,,18.27331665,,,41.94000958,,5.635293655,-4.546237408,,,2.06192872,,2.898753687,,,,,0.791079657,,0.18,-1.82838008,26.88796389,38.03124559,13.57864923,,,,299.1,26.2,292.9,319.5,,,-0.0297521452,0.0,-0.0127020038,0.0,-0.0206499912,0.02,,0.739563478,,,-2.488445224,0.735882898,65.196
1990-04-30,-0.15129123,0.077767822,,0.328656241,0.061034123,2.755777793,,,,,,,1.110828666,0.768186159,0.680274732,0.700528259,0.266311742,,,,0.734397426,1.757989832,1.386504014,,,,1.0,,,,,,,,,,,-0.143387076,2.8,,1.175386267,,-6.292277366,-13.30000777,-11.02039572,0.56058013,0.45919513,-0.305751374,0.581233473,0.728210543,,5.912458484,,0.0,-1.360565206,,0.84034108,0.851068967,,,,,-1.1,1.0,0.0,-3.4,,,,,-0.71741908,,-15.06350319,,,6.909501784,,-6.119556103,-2.693765573,,,0.0,,-6.317890162,,,,,2.332682096,,0.13,-20.57480382,,,,,,,303.0,26.2,289.0,313.5,,,-0.05140916675,-0.05,-0.04942752825,-0.05,-0.059253328,0.0,,-0.857375874,,,-11.94610977,1.253126616,73.8275
1990-05-31,0.244426473,0.242329843,,0.582497501,-0.639441211,6.517020529,,,,,,,1.124635889,1.129123434,0.819874378,-3.915090756,1.321023174,,,,-8.656801631,-2.031214045,-3.86012837,,,,-6.0,,,,,,,,,,,2.973322814,0.2,,0.456444348,,5.214518957,6.371094089,10.61126303,0.843962632,-0.647657127,0.168063645,0.689336684,-0.728210543,,10.59686746,,-3.440142672,2.257432204,,0.417537141,0.843886865,,,,,4.3,1.0,12.0,1.2,,,,,2.310767036,,10.44505938,,,11.67000371,,-8.612915373,0.340715832,,,-2.584123118,,-6.74412808,,,,,2.060291854,,0.03,14.72982584,,,,,,,,,,,,,-0.0568018685,-0.1,-0.06026300975,-0.075,-0.076738344,-0.075,,-0.817111813,,,4.873705942,0.234233619,62.285
