date,date_w,USSKORW,A001,KOEMPTOTO,KOWRCCNSE,KOWRCDURE,KOWRCSEME,KOWRCNODE,KOCREU..A,KOCSMTTOA,KOCNFCONR,KOCSPHIMR,KOCSPSPMR,KOCSECDMR,KOEQUIPTE,KONEWCONA,KOPSMANUG,KOMSCONGG,KOIPMIMAG,KOMPCAPGG,KOMPCONGG,KOSIAI..E,KOSIAWRTE,KOSIATRNE,KOSIAHOTE,KOROCOINF,KOPIMANUG,KOPICONGG,KOBSIBAPR,KOBSISAPR,KOBSIBMPR,KOBSESI.R,KOBSIBMAR,KOBSIBNMR,KOEXPGDSA,KOIMPGDSA,KOEXCHINA,KOEXPSCOH,KOEXPMOVH,KOIMPCONA,KOEXPPRCF,KOIMPPRCF,KOCONPRCF,KOCPCOREF,KOCPEXFEF,KOPROPRCF,KONETTRDF
1999-11-30,11/26/1999,705.53128,,994.9464239,391.9991175,338.4390263,426.6896327,400.5513349,,,114.0,105.0,115.0,116.6666667,396.8403339,1510.629875,387.1201011,437.5757022,378.191432,423.5554731,431.8820559,,,,,381.5512105,358.3518938,384.8017675,,,,,115.0,116.0,956.0782502,936.9939297,1408.471522,,,1394.394159,495.8078043,433.8727617,413.1640347,414.4086654,416.4026085,432.8757706,523.521781
1999-12-31,12/24/1999,703.04153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-31,12/31/1999,703.48284,,994.7743644,392.7896355,335.3406718,427.5276265,403.0694535,,,115.0,106.0,117.0,117.0,396.271612,1543.05054,385.8622229,436.5643155,377.7348102,423.9886868,433.5982696,,,,,382.4284091,361.8993327,391.8005077,107.0,118.0,116.0,,109.0,109.0,961.281849,943.9746433,1417.897659,,,1404.468151,492.0053916,431.9219946,413.0033405,414.3293444,416.4026085,432.6381781,522.7089857
1999-12-31,12/17/1999,703.03268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-31,12/03/1999,704.77346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-31,12/10/1999,703.23153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-31,01/07/2000,703.65882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-31,01/14/2000,702.50938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-31,01/21/2000,702.77581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-31,01/28/2000,702.15303,,994.227548,393.5739532,343.3987204,426.8297869,401.8183201,,,114.3333333,105.3333333,117.3333333,115.3333333,395.1243719,1503.025207,389.1820298,442.604352,380.4437795,424.1326753,435.1567427,400.7333185,420.7673248,419.2680463,467.1893818,383.2979798,364.2835516,392.5925911,,,,,105.0,103.0,940.610656,944.1025256,1402.67556,-19.84509387,329.2497965,1395.63745,495.0956059,432.6910252,413.4526352,414.8674907,416.9761202,433.6636932,521.4935758
2000-02-29,02/04/2000,702.95303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-29,02/11/2000,701.66097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-29,02/18/2000,702.90876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-29,02/25/2000,703.57086,,994.4821416,394.931879,346.885603,425.561271,403.7774211,,,113.6666667,104.6666667,117.6666667,113.6666667,398.5273467,1486.161759,389.9950424,441.4009681,380.4437795,422.5372825,434.6399457,400.7333185,420.3198967,416.9761202,465.4912278,383.9452313,365.3252276,388.567903,,,,,96.0,103.0,944.7469034,939.4630989,1405.697878,-10.53605157,342.4913908,1391.828734,492.5875925,433.1127999,413.7563681,415.0724896,417.1768459,433.4148554,523.2070721
2000-03-31,03/24/2000,701.0763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-31,03/17/2000,701.86256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-31,03/31/2000,700.78268,,995.0084838,394.3521672,343.0756184,428.3586562,403.0694535,,,113.0,104.0,118.0,112.0,401.2772909,1509.140981,389.9950424,440.4277244,381.3307032,422.5372825,433.9901708,401.8183201,420.6184044,416.8214411,462.8886713,384.8017675,367.3765816,388.567903,97.0,105.0,104.0,,117.0,118.0,957.7044069,956.1842731,1417.833048,9.53101798,356.3882964,1408.38286,490.7494535,433.0601753,414.2499604,415.6693187,417.8838885,433.3492688,520.3951741
2000-03-31,03/03/2000,702.1084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-31,03/10/2000,702.06374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-30,04/28/2000,701.189,,995.175377,396.4615456,342.4262655,430.2712828,406.0443011,,,111.3333333,103.0,116.3333333,106.3333333,408.7655574,1499.120826,389.3859035,436.8181228,380.4437795,423.9886868,429.4560609,400.7333185,422.8292535,418.5098925,462.8886713,385.4393893,365.0658241,382.6465117,,,,,108.5,117.5,951.2076226,949.8861992,1412.803913,4.879016417,336.5915568,1407.376871,489.6943876,430.3929949,413.8520925,415.6693187,417.975744,432.8625858,518.7050554
2000-04-30,04/21/2000,701.07179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-30,04/14/2000,701.31058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-30,04/07/2000,701.0763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-31,05/05/2000,701.30158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-31,05/12/2000,701.50389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-31,05/19/2000,702.24224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-31,05/26/2000,703.61485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-31,06/02/2000,702.56272,,995.7738967,399.2680908,345.6316681,431.8820559,409.1005661,,,109.6666667,102.0,114.6666667,100.6666667,403.2469159,1515.624987,392.1973336,439.5682961,384.1600541,427.2490748,434.2505877,402.8916757,422.5372825,417.2847624,462.5952725,386.7025639,366.0994251,388.3623531,,,,,109.1,106.2,959.129111,949.4267102,1432.427867,13.97619424,356.5581238,1419.444961,490.5200702,432.5059379,413.3405006,415.4655409,417.6845784,432.6249619,520.0318576
2000-06-30,06/30/2000,701.66366,,996.0293126,398.1549068,348.7375078,432.5456283,406.0443011,,,108.0,101.0,113.0,95.0,402.356438,1541.308963,391.4021008,436.9447852,383.081295,427.1095074,429.7285406,404.3051268,421.6562195,418.6619838,464.6312129,387.5359021,366.8676747,390.197267,97.0,107.0,102.0,,93.9,93.1,963.2396419,948.6266943,1430.835692,17.39533071,353.834722,1412.790597,491.903157,434.094419,413.8520925,415.575319,417.776617,432.8625858,519.201196
2000-06-30,06/23/2000,702.04141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-30,06/16/2000,701.77749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-30,06/09/2000,701.66097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-07-31,07/07/2000,701.97438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-07-31,07/14/2000,701.46346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-07-31,07/21/2000,701.46346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-07-31,07/28/2000,701.8178,,996.7166329,401.0962953,354.9617387,432.1480135,409.1005661,,,103.6666667,98.66666667,109.3333333,86.66666667,402.356438,1475.371463,395.3164949,441.7635062,386.4931398,433.5982696,434.3805422,404.1295341,424.1326753,418.9654742,464.9187071,388.9777396,367.3765816,395.3164949,,,,,91.5,86.2,957.8841036,952.3096155,1428.97085,8.617769624,360.4410297,1411.432172,493.0653696,432.9943555,414.2499604,415.8726821,418.1744753,432.9680154,519.0175208
2000-08-31,09/01/2000,700.8053,,996.9883722,400.0033883,344.9987546,434.3805422,409.4344562,,,99.33333333,96.33333333,105.6666667,78.33333333,412.552018,1497.088024,396.8403339,441.6428061,388.1563798,436.9447852,439.4449155,403.2469159,424.9922794,417.1305603,465.396035,389.5893623,367.1224519,392.1973336,,,,,88.8,79.6,960.149558,950.6075358,1433.767604,13.10282624,355.0766152,1419.766337,493.9926666,433.073334,414.7569323,416.2781724,418.3728123,432.9680154,521.0360088
2000-08-31,08/25/2000,701.57573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-08-31,08/18/2000,701.66545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-08-31,08/11/2000,701.7058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-08-31,08/04/2000,701.64751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-30,09/08/2000,701.1214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-30,09/15/2000,702.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-30,09/22/2000,703.43879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-30,09/29/2000,701.67442,,996.9275293,396.6511191,343.3987204,433.7290741,404.3051268,,,95.0,94.0,102.0,70.0,404.8300624,1483.115999,394.1581808,439.5682961,385.4393893,434.5103281,434.7693956,403.2469159,423.5554731,416.5113633,467.8420648,389.9950424,368.3866912,397.7810746,92.0,104.0,97.0,,85.8,76.8,962.4658113,949.4902808,1428.073591,20.70141694,367.6806873,1409.882159,493.5408748,435.4783898,416.0444364,416.6665224,418.8745238,433.2967684,521.7757859
2000-10-31,10/27/2000,703.57086,,997.3712997,397.0291914,341.7726684,430.9455942,406.3885355,,,91.0,90.66666667,100.0,64.0,404.3051268,1493.361235,392.1973336,439.0738575,384.5883203,434.2505877,432.677816,403.4240638,421.508618,417.438727,467.7490848,389.9950424,370.8682081,399.4524227,,,,,86.1,85.1,963.2208085,955.4228755,1429.777682,23.90169005,379.5713883,1421.18589,491.1109575,436.0547603,415.9507888,416.6665224,418.9806246,433.191685,518.8335076
2000-10-31,10/20/2000,703.21829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-31,10/06/2000,701.88493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-31,10/13/2000,703.04153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-30,11/03/2000,703.42117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-30,11/10/2000,703.48284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-30,11/17/2000,704.14117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-30,11/24/2000,708.12883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-30,12/01/2000,709.79623,,996.9930509,399.6364154,340.1197382,431.7488114,411.0873864,,,87.0,87.33333333,98.0,58.0,397.0291914,1502.876793,390.6004933,439.6915247,383.2979798,433.9901708,432.0151231,404.1295341,423.4106505,421.0645018,467.7490848,390.197267,372.5693427,398.1549068,,,,,68.5,75.0,961.5076414,955.8205887,1436.275065,33.64722366,370.0808025,1415.577986,488.9371207,437.3490304,415.3556422,416.6665224,418.9806246,433.1522503,515.5370357
2000-12-31,12/22/2000,712.06869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-31,12/29/2000,714.28274,,996.6837868,396.081317,338.7774361,427.6666119,407.4141855,,,83.0,84.0,96.0,52.0,390.3990834,1543.709559,390.6004933,439.5682961,381.9907717,427.5276265,432.2807275,402.5351691,422.0977213,423.5554731,464.8229675,390.197267,373.7669618,400.0033883,68.0,81.0,75.0,,63.6,77.7,961.4241257,948.6143544,1429.097052,30.74846997,370.2289141,1411.662723,491.8227565,437.109207,415.7475844,417.1614198,419.2680463,433.2705079,512.2295922
2000-12-31,12/15/2000,708.31781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-31,12/08/2000,708.21287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-31,01/05/2001,714.24321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-31,01/12/2001,715.30516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-31,01/19/2001,715.21905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-31,01/26/2001,715.52402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-31,02/02/2001,712.96981,,995.7217875,398.7130478,339.1147046,434.3805422,408.7655574,,1234.142051,86.0,85.66666667,99.66666667,55.0,394.1581808,1482.185806,391.0021003,440.6719247,380.8882247,426.8297869,433.2048265,406.731589,424.563401,423.7000863,473.2683506,390.3990834,376.3522997,394.931879,,,,,63.1,79.1,944.5011544,942.7950482,1402.988215,30.01045925,335.4105774,1400.692069,495.2229043,440.7085034,416.8214411,418.0522258,420.1553369,433.5589949,515.0513172
2001-02-28,02/09/2001,714.20366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-02-28,02/16/2001,712.52831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-02-28,02/23/2001,712.88968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-02-28,03/02/2001,714.44072,,995.6459437,400.1863709,344.9987546,434.6399457,409.4344562,,1237.589137,89.0,87.33333333,103.3333333,58.0,393.9638172,1482.693291,390.197267,439.6915247,381.7712326,424.8495242,432.2807275,405.5257174,425.1348311,419.8704578,471.0430697,390.8014984,377.7348102,394.3521672,,,,,81.7,80.7,949.9576786,945.1894052,1423.008934,25.46422184,340.6184923,1397.353259,492.2022636,439.8760834,417.3155743,418.2508053,420.543861,433.3492688,515.2192725
2001-03-31,03/30/2001,719.40614,,996.2558026,400.0033883,349.0428515,435.7990057,407.2439727,,1239.578764,92.0,89.0,107.0,61.0,393.9638172,1484.550062,391.0021003,439.3213824,382.2098298,426.969745,432.5456283,405.6988776,425.2771799,421.2127598,472.2063937,391.2023005,378.191432,397.4058396,58.0,69.0,61.0,,100.2,92.5,955.5693839,946.8996694,1428.991138,28.51789422,360.0867577,1414.459342,493.1086909,440.5010471,418.1897459,418.9351666,421.2275735,433.5851798,513.1849474
2001-03-31,03/09/2001,714.62208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-03-31,03/16/2001,716.31724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-03-31,03/23/2001,717.74007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-04-30,04/27/2001,719.0676,,997.9058739,401.6383021,351.7497837,436.0547603,409.2676505,,1243.888926,95.0,91.0,108.3333333,66.66666667,395.1243719,1507.471672,391.6015027,440.060302,382.8641396,426.4087337,433.5982696,406.9026754,426.8297869,421.3607983,472.2953222,391.6015027,377.9633817,395.3164949,,,,,102.2,92.7,940.270384,932.4757037,1424.729622,14.84200051,349.3776563,1411.824428,494.6914217,442.8313669,418.5707568,419.2227188,421.5233879,433.5197047,513.2262782
2001-04-30,04/20/2001,718.00699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-04-30,04/06/2001,720.22888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-04-30,04/13/2001,718.28079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-05-31,05/04/2001,716.38693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-05-31,05/11/2001,716.78092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-05-31,05/18/2001,717.54897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-05-31,05/25/2001,716.1234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-05-31,06/01/2001,715.75408,,998.3037831,404.6553898,354.0959324,436.6912997,413.5166557,,1254.115821,98.0,93.0,109.6666667,72.33333333,390.6004933,1535.285078,392.5925911,442.8433007,383.5141961,426.2679877,434.2505877,408.933202,427.8054044,421.0645018,470.5920089,392.3951576,377.9633817,395.1243719,,,,,105.1,106.4,949.604241,935.4859157,1428.569917,23.90169005,362.8598523,1414.419901,491.2728412,441.4856779,418.4794465,419.5094465,421.7151991,433.4279676,512.6757692
2001-06-30,06/22/2001,717.24246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-06-30,06/08/2001,715.8903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-06-30,06/15/2001,716.39467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-06-30,06/29/2001,717.05041,,998.3499491,405.1784948,357.2345638,437.7014093,412.7134385,,1246.096677,101.0,95.0,111.0,78.0,389.9950424,1536.932857,392.9862924,444.9685283,383.7299459,428.6341385,435.4141431,408.5976313,428.3586562,423.1203745,472.3841716,392.9862924,377.7348102,392.1973336,81.0,87.0,85.0,,101.8,101.9,946.7455577,936.8963834,1431.470702,32.20834992,367.7059877,1406.094618,488.6507171,440.5132623,418.7683103,419.5998216,421.8183299,433.0206886,510.5521141
2001-07-31,07/27/2001,716.6652,,998.5390068,404.8300624,354.9617387,438.949865,412.7134385,,1258.093421,99.33333333,94.0,109.6666667,74.0,392.5925911,1494.492004,391.0021003,444.1474093,381.7712326,427.6666119,435.1567427,408.2609306,429.3195421,421.9507705,471.2229258,392.9862924,376.8152635,397.4058396,,,,,87.2,93.3,934.0689193,931.5381597,1424.2223,19.88508587,351.7201057,1410.484402,486.5840709,438.2026635,418.9503215,419.5998216,421.7151991,432.9548428,508.7781503
2001-07-31,07/20/2001,717.0581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-07-31,07/13/2001,717.05041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-07-31,07/06/2001,716.43336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-08-31,08/31/2001,715.46154,,998.8747396,405.5257174,353.5145354,436.9447852,414.6304301,,1251.427033,97.66666667,93.0,108.3333333,70.0,387.1201011,1485.956317,393.5739532,445.2019006,384.1600541,429.8645026,442.1247348,409.2676505,430.4065093,421.3607983,471.939133,393.5739532,375.419892,400.1863709,,,,,78.4,80.5,937.2985613,933.5899848,1421.357099,31.48107398,359.0715205,1416.731325,484.6860675,437.2102553,419.3435465,419.9004833,421.9066431,432.4662317,509.0370262
2001-08-31,08/24/2001,715.42247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-08-31,08/03/2001,715.61766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-08-31,08/10/2001,715.53963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-08-31,08/17/2001,715.92919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-30,09/07/2001,715.65666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-30,09/14/2001,716.35596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-30,09/21/2001,716.70379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-30,09/28/2001,717.35751,,999.1590001,408.7655574,359.7312261,439.8146017,417.438727,,1260.615663,96.0,92.0,107.0,66.0,391.2023005,1536.792849,393.1825633,445.6670178,383.9452313,430.4065093,436.4371699,409.4344562,430.8110952,417.438727,473.1802837,394.5457782,375.419892,398.1549068,74.0,79.0,76.0,,85.7,90.3,942.9260939,936.8169336,1423.131272,43.82549309,370.0066644,1418.970651,485.2186502,436.5770212,419.2378302,420.0804473,422.0977213,432.2011202,508.456706
2001-10-31,10/05/2001,717.58722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-10-31,10/12/2001,716.74236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-10-31,10/19/2001,716.97349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-10-31,10/26/2001,716.54935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-10-31,11/02/2001,716.31724,,999.2459506,405.6988776,358.0737295,439.9375273,412.3903364,,1254.716633,98.66666667,94.33333333,108.3333333,71.0,396.271612,1524.699838,394.5457782,446.2453884,384.8017675,437.3238129,437.9523504,410.5943698,429.8645026,417.8992036,474.5801316,395.5082495,374.9504076,397.0291914,,,,,85.8,86.4,939.9805354,935.0700744,1421.13239,49.46962418,363.1515137,1424.708841,483.5726197,433.6636932,419.2378302,420.185277,422.0977213,431.7221411,509.2399596
2001-11-30,11/23/2001,715.03877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-11-30,11/30/2001,714.91316,,999.5063496,409.6009842,357.7947893,444.1474093,417.438727,,1268.495549,101.3333333,96.66666667,109.6666667,76.0,394.1581808,1565.730846,394.931879,445.8987676,385.4393893,433.9901708,438.0775853,412.0661871,431.2140507,421.0645018,474.927053,396.4615456,374.0047741,399.2680908,,,,,95.7,96.2,942.1327695,935.2947914,1423.279817,59.88365011,369.8829785,1421.14666,480.2380355,428.7853308,418.6619838,420.2750436,422.2004585,431.3212319,510.3639788
2001-11-30,11/09/2001,715.34428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-11-30,11/16/2001,715.7346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-31,12/28/2001,718.76572,,999.5291593,409.7672352,349.9533282,443.5567402,420.3198967,,1285.704275,104.0,99.0,111.0,81.0,395.8906591,1597.356271,392.1973336,439.9375273,382.8641396,435.9269648,433.4672938,410.0989105,431.7488114,423.2656178,471.0430697,396.6511191,374.0047741,403.4240638,82.0,86.0,85.0,,94.2,124.8,938.5509075,933.2731264,1422.261499,41.87103349,349.6204485,1428.645562,479.5377237,428.2344411,418.8593573,420.6631038,422.4787858,430.7033656,511.9967911
2001-12-31,12/21/2001,717.12727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-31,12/07/2001,714.59845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-31,12/14/2001,715.53182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-01-31,01/04/2002,717.20408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-01-31,01/11/2002,717.8164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-01-31,01/25/2002,719.10528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-01-31,02/01/2002,718.19721,,999.8206649,410.7589789,366.3561646,445.2019006,416.0444364,,1298.199955,108.3333333,102.0,114.3333333,91.66666667,392.9862924,1526.029055,395.8906591,447.3921899,386.2832761,435.6708827,439.4449155,415.1039906,433.9901708,430.4065093,478.1641329,397.5936331,372.8100167,402.5351691,,,,,104.7,108.1,933.9777808,933.4894212,1420.178401,47.6234179,359.5118074,1423.673549,482.3421791,429.5515133,419.4340715,420.9457369,422.8729757,430.9455942,512.2832387
2002-01-31,01/18/2002,718.38707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-02-28,02/08/2002,718.57657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-02-28,02/15/2002,717.89268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-02-28,02/22/2002,718.65227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-02-28,03/01/2002,718.61443,,1000.364958,413.1961426,365.0658241,448.4131858,419.2680463,,1299.060641,112.6666667,105.0,117.6666667,102.3333333,397.2176928,1522.775796,399.2680908,447.6199805,388.3623531,438.949865,441.1585437,414.472077,434.6399457,427.5276265,477.0684624,398.7130478,371.1130063,394.3521672,,,,,107.4,115.3,930.7742635,925.6380186,1408.926129,32.20834992,341.1477691,1409.76141,483.9609697,430.3253954,419.9004833,421.2275735,423.14944,431.4416735,513.8265978
2002-03-31,03/29/2002,719.0676,,1000.283503,414.6304301,367.8829118,447.8472533,421.2127598,,1305.243435,117.0,108.0,121.0,113.0,399.4524227,1585.042769,400.1863709,449.4238625,390.8014984,435.9269648,443.0816799,417.1305603,436.0547603,429.3195421,479.8266816,400.0033883,369.1376334,394.3521672,95.0,99.0,97.0,,138.8,139.4,949.1852675,939.1836338,1439.031724,45.7424847,364.0214282,1427.881366,486.8994922,434.3675543,420.4692619,421.8919297,424.0030949,431.9619175,514.9353213
2002-03-31,03/22/2002,719.17681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-31,03/15/2002,718.4705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-31,03/08/2002,718.11736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-04-30,04/05/2002,719.34228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-04-30,04/12/2002,719.25582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-04-30,04/19/2002,717.94604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
