date_w,date_m,KORCOMP,KOBDY10,KOCBNG3,USSKORW,GSCITOT,A001,KORCNST,KORMACH,KOEMPMANF,KOEMPCONF,KOIMPGDDA,KOPROPRCF,KOPPSRM.F,KOEQUIPTE,KOEQUIMAE,KOEQUITTE,KONEWCONA,KOCONPMTH,KOCONSTRP,KOVALCONA,KOMSCAPGG,KOPICAPGG,KOSIARRLE,KOSSBFMBE,KOIPMIMAG,KOMPRI30G,KOMPCAPGG,KOMPCONDG,KOCYLEADR,KOBSESI.R,KOCOBUSIR,KOBSIIMPR,KOBSIIMER,KOBSIBCOQ,KOBFINAAF,KOBUSINVR,KOCNFCONR,KOCSEMEMR,KODBLNEQA,KOLRLTCO
2017-01-06,01/31/2017,762.51657,2.077,2.086,709.17421,779.04508,97.696,473.733815,678.6852382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-13,01/31/2017,763.85787,2.096,2.089,706.90234,778.60359,100.334,472.6856704,678.1579624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-20,01/31/2017,763.31809,2.129,2.117,706.93595,778.50324,88.578,468.9419418,675.0083407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-27,01/31/2017,764.18476,2.193,2.151,707.22692,778.02563,102.9425,469.3547297,672.6089507,841.5401243,757.3185994,1636.300069,458.873588,465.2721488,95.00000003794861,458.2924577,447.0495283,1622.533897,942.8672366,1589.255686,1617.020036,468.3981366,433.4672938,453.4747722,464.8229675,460.4169686,478.0471324,468.3981366,471.3127327,449.6470769,96.0,99.7,94.0,94.0,91.9,94.2,93.7,93.2,69.0,1283.015427,3.55
2017-02-03,02/28/2017,763.68293,2.184,2.149,703.74801,778.76476,98.1125,470.9620287,669.7651341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-10,02/28/2017,763.7755,2.151,2.127,704.4552,779.49961,98.608,473.4178867,672.2461309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-17,02/28/2017,764.0402,2.135,2.121,704.81909,778.03394,98.154,473.8826571,670.58961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-24,02/28/2017,764.68887,2.175,2.133,703.04153,777.74767,93.582,474.9097355,670.7632211,842.4957573,758.602974,1631.694651,459.2591404,465.310284,100.39999997413405,463.6668853,453.3674184,1645.207872,944.0896383,1602.699531,1624.241815,467.4696249,434.120464,451.5245478,465.58633,459.3097605,485.963642,467.562865,468.3056725,450.2029427,98.0,98.5,96.0,94.0,93.8,95.7,94.6,94.4,70.0,1283.509215,3.49
2017-03-03,03/31/2017,763.9522,2.231,2.182,704.95282,776.94086,99.725,476.3284429,667.0335303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-10,03/31/2017,764.84299,2.318,2.258,704.64819,771.78563,88.546,477.3223771,669.5390923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-17,03/31/2017,767.99816,2.179,2.187,702.91186,772.50302,103.354,478.9406575,674.2479612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-24,03/31/2017,768.19985,2.175,2.199,701.88985,771.20721,103.23,480.0819203,673.9324793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-31,03/31/2017,767.797,2.177,2.183,701.8988,773.85696,105.94,478.9406575,672.8401315,842.4782807,759.4820835,1653.192568,459.2186258,466.1266925,104.39999995317255,469.2264893,452.0701029,1589.290587,951.4953305,1625.649675,1628.44748,470.7726774,436.8181228,455.5979942,467.562865,461.21458,487.5770441,469.7749367,477.5756487,450.6454213,101.0,103.8,98.0,95.0,87.6,98.2,97.2,97.0,76.0,1284.158303,3.53
2017-04-07,04/30/2017,767.40274,2.193,2.198,703.69353,775.50611,111.146,479.1898685,673.0349619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-14,04/30/2017,766.61657,2.185,2.19,703.5669,776.49349,108.844,477.8198696,671.2555148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-21,04/30/2017,768.01941,2.165,2.202,703.4009,771.78167,108.752,480.0325701,671.356355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-28,04/30/2017,769.86823,2.196,2.2,703.69178,771.72827,120.292,479.678179,670.8731005,842.7999873,759.8533487,1642.771043,459.0056548,463.5117262,102.09999998257975,466.2495253,452.1788577,1648.178688,951.8119146,1614.288865,1624.570531,469.7749367,434.120464,454.8599834,466.5324109,459.4109239,485.7927684,470.5015521,477.4912961,451.0859507,100.0,103.5,98.0,98.0,86.2,95.0,98.7,101.8,86.0,1285.004875,3.42
2017-05-05,05/31/2017,771.47846,2.211,2.206,703.50177,768.62197,113.855,479.6864349,672.4277054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-12,05/31/2017,773.45676,2.289,2.237,702.41284,770.56538,111.1575,480.5495367,675.1347053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-19,05/31/2017,773.56431,2.238,2.195,701.89522,773.58017,114.636,480.279078,676.6041934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-26,05/31/2017,776.44234,2.237,2.204,702.00432,772.17142,117.534,485.0310035,679.3185824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-02,05/31/2017,777.13707,2.209,2.166,701.96499,769.25113,119.788,484.8351631,678.6355712,843.4890044,760.4779819,1646.557848,458.7311668,465.4912278,105.50000000884921,470.9530201,450.7557357,1630.324569,962.6547577,1615.219065,1626.427916,471.939133,441.0371108,456.3305982,466.5324109,459.8145571,485.4714938,472.1173862,473.532087,451.4150788,101.0,103.1,98.0,98.0,93.2,98.6,97.7,109.2,113.0,1285.581324,3.45
2017-06-09,06/30/2017,777.55656,2.173,2.17,702.58005,767.70284,110.99,481.60792,679.1221463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-16,06/30/2017,776.7192,2.153,2.227,703.26905,765.97151,111.622,481.1045496,682.5112527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-23,06/30/2017,777.42674,2.129,2.223,703.42954,763.10281,106.27,478.7325062,680.0737836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,06/30/2017,777.97973,2.214,2.24,704.35398,768.23963,111.384,480.2380355,678.2396117,844.0846941,760.0279357,1654.100767,458.3435694,464.717548,109.10000001756235,475.7032535,450.0920165,1626.019646,970.7959168,1630.12855,1624.43931,474.4932128,441.6428061,455.1769409,468.4905154,457.9852378,485.3213938,472.5616339,472.7387819,451.9612298,101.0,101.2,97.0,96.0,94.9,97.0,100.2,112.6,121.0,1286.185383,3.45
2017-07-07,07/31/2017,777.48011,2.323,2.318,705.07641,766.39744,111.458,481.6403086,679.029969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-14,07/31/2017,778.93013,2.249,2.285,702.91717,768.8333,111.768,480.0078858,675.4988641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-21,07/31/2017,780.38678,2.219,2.262,702.00432,768.23986,106.416,483.6043783,678.0035537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-28,07/31/2017,778.36364,2.229,2.257,702.52672,772.34054,115.626,481.0638446,678.7179598,844.1442304,759.0188775,1648.468132,458.4150819,461.3634264,105.79999995511969,472.8272383,446.8204331,1613.432629,948.6835099,1610.865695,1626.686937,468.3981366,445.4347296,456.3305982,468.1204872,458.2924577,487.1134884,467.6560182,475.3590191,452.2874943,100.0,102.5,95.0,96.0,96.0,95.7,97.0,112.7,110.0,1287.090754,3.44
2017-08-04,08/31/2017,778.13264,2.251,2.279,702.88883,771.8128,108.846,476.4393692,680.1472116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-11,08/31/2017,774.91975,2.302,2.338,704.12892,771.10368,101.336,473.9526238,676.8389758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-18,08/31/2017,776.5726,2.314,2.323,703.85862,770.51742,91.4925,472.7299319,679.0558322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-25,08/31/2017,777.42295,2.253,2.306,702.25071,770.10952,91.388,472.2508678,679.7158858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-01,08/31/2017,776.54376,2.271,2.302,702.25962,772.04298,94.898,471.6443188,679.472095,843.283157,757.6617254,1650.247331,458.873588,461.0854002,105.70000001308645,471.3127327,451.4150788,1645.439006,951.5174503,1624.909558,1626.30799,463.8604962,449.535532,458.4967479,470.1389044,458.394655,485.7936227,464.3428898,471.7605615,452.7208645,101.0,100.4,94.0,96.0,92.9,97.8,95.7,111.3,109.0,1287.915206,3.44
2017-09-08,09/30/2017,775.94947,2.24,2.301,703.17192,772.238,95.56,467.9720917,675.6560227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-15,09/30/2017,777.74029,2.248,2.29,703.2814,774.3111,102.16,466.4382046,681.1233365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-22,09/30/2017,777.85088,2.268,2.322,703.27434,774.87098,106.952,464.04408,677.4201029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-29,09/30/2017,778.09172,2.379,2.429,704.34175,775.21014,100.824,465.6148431,679.4575383,843.3365091,759.5567445,1653.713488,459.5422835,463.9281716,113.2999999961523,477.4068722,460.2165677,1620.909027,970.3816357,1624.963352,1629.179834,466.1550519,451.3054897,456.3305982,469.4096395,459.7138014,497.0742729,465.2053772,473.0039168,452.9368473,100.0,103.4,94.0,96.0,94.7,97.0,95.8,108.9,101.0,1288.764965,3.48
2017-10-06,10/31/2017,778.09172,2.379,2.429,704.3435,773.2914,,465.6148431,679.4575383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-13,10/31/2017,781.34379,2.391,2.46,702.70217,775.88412,100.4925,466.5794808,680.5102206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,10/31/2017,781.98532,2.471,2.63,703.20151,775.80173,111.096,468.2779165,684.4858077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,10/31/2017,782.26971,2.536,2.716,702.64046,778.19457,112.944,469.4828058,683.060422,843.1165604,760.5798927,1643.334425,459.6532993,465.1290122,93.49999997245102,455.3876892,449.088104,1624.863115,951.6500666,1598.63526,1629.88561,464.3428898,450.9760001,450.7557357,469.4096395,459.8145571,480.4828096,464.3428898,471.6711561,453.2599493,103.0,101.9,96.0,93.0,94.2,99.3,97.8,110.5,99.0,1289.38537,3.45
2017-11-03,11/30/2017,784.69693,2.526,2.694,701.7766,780.27141,119.698,468.4905154,681.4564851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,11/30/2017,784.10801,2.564,2.72,702.19452,781.47009,114.35,468.083409,681.4334313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,11/30/2017,783.75504,2.569,2.732,699.78884,780.54106,120.838,462.771415,680.0325958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,11/30/2017,784.16226,2.537,2.722,698.99019,781.93848,114.916,460.8664075,684.3536707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,11/30/2017,781.41613,2.489,2.637,698.79287,781.55787,112.744,461.7197566,682.748838,843.1885711,760.1093456,1653.562107,459.5523809,464.2562305,103.80000002784038,467.2828834,455.8078578,1619.822712,960.8109273,1640.244553,1628.596088,466.1550519,449.980967,452.6126979,470.0480366,459.511985,485.6696703,464.053733,474.1447804,453.3674184,103.0,103.7,96.0,97.0,93.8,99.3,98.0,113.9,104.0,1290.391827,3.54
2017-12-08,12/31/2017,780.95413,2.486,2.645,699.65442,779.40366,107.412,460.4269781,680.2194743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,12/31/2017,781.68482,2.433,2.625,699.29738,779.31937,105.164,464.2851253,681.7633616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,12/31/2017,779.99746,2.496,2.678,698.26215,781.61501,113.498,461.4030814,680.5966156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,12/31/2017,781.09567,2.469,2.678,697.29576,784.64758,106.53,463.9281716,682.4960454,843.6999481,760.6938257,1655.065698,459.6028528,467.0021158,106.29999996301795,472.9156166,448.0740108,1632.583372,970.9356538,1628.634761,1627.118686,463.0837933,454.648119,453.044664,467.562865,456.8506202,485.7177152,459.7138014,458.2924577,453.4747722,103.0,105.4,96.0,96.0,95.9,101.5,100.0,112.3,102.0,1290.917016,3.64
2018-01-05,01/31/2018,782.30535,2.518,2.644,696.79892,784.9736,111.975,467.1051555,685.5514167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,01/31/2018,782.2613,2.623,2.707,696.60195,787.20866,112.222,469.5650539,685.6240908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,01/31/2018,783.21173,2.638,2.701,697.32293,786.60337,111.778,469.7931666,686.3897431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,01/31/2018,785.35116,2.679,2.757,697.04202,789.49238,109.106,470.8899372,691.4502465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-02,01/31/2018,783.41508,2.756,2.786,699.38917,788.01768,114.272,473.4706107,691.1587925,843.6267011,762.0278529,1656.547016,460.0157644,467.3202596,114.40000000621225,478.8324729,458.8024027,1665.624593,946.3120392,1592.134911,1633.592279,467.9349584,454.5420182,455.7029811,469.043003,459.1071262,492.2609585,468.8591794,464.7271362,453.7961436,100.0,101.5,96.0,96.0,98.2,97.6,97.5,111.6,93.0,1291.475109,3.68
2018-02-09,02/28/2018,776.80131,2.757,2.808,698.99526,781.38312,110.182,464.04408,685.1946542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-16,02/28/2018,779.22787,2.763,2.807,697.2789,784.60685,103.5933333,462.9277261,681.5124506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-23,02/28/2018,780.44635,2.792,2.831,698.19347,786.41125,100.842,465.7952371,684.012933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-02,02/28/2018,778.41236,2.741,2.84,698.44339,784.21173,105.19,460.6269581,680.7105871,843.0481572,761.9643316,1643.662211,460.4369866,473.1979033,113.5000000089146,475.4451889,466.5324109,1625.974544,946.2965053,1575.889667,1628.579329,467.1893818,454.2230386,454.0098189,470.7726774,459.511985,485.3181944,467.9349584,470.0480366,454.1164856,102.0,99.6,96.0,96.0,93.3,97.7,98.3,109.8,93.0,1292.086292,3.69
2018-03-09,03/31/2018,780.7693,2.744,2.846,697.10868,784.84923,96.77,467.851358,682.4547568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-16,03/31/2018,782.16311,2.713,2.835,697.59091,784.89614,107.176,466.9177316,683.610889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-23,03/31/2018,779.01831,2.648,2.797,698.82932,787.27383,106.396,462.8593701,681.319182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-30,03/31/2018,780.2148,2.624,2.795,696.72074,786.81023,101.308,467.9720917,683.6044431,842.6887073,761.3884796,1658.107467,460.3969465,471.2319102,107.50000004647033,471.2229258,458.1901559,1629.105777,956.6965315,1641.312673,1625.167769,464.053733,454.3294782,456.7468319,469.9570861,458.4967479,481.7650689,464.4390899,469.1347882,454.3294782,98.0,99.1,94.0,96.0,93.8,98.6,101.8,109.7,94.0,1292.865848,3.66
2018-04-06,04/30/2018,779.54737,2.607,2.763,697.61193,784.73816,105.676,468.4535741,679.5537976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-13,04/30/2018,780.59106,2.603,2.764,697.69828,790.06085,100.02,471.5637639,681.0803753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-20,04/30/2018,781.45329,2.671,2.806,697.64414,791.25491,98.764,481.9958933,686.702703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-27,04/30/2018,782.10014,2.7,2.806,697.34072,791.15993,108.412,482.1812651,684.4890024,841.3111223,761.793025,1651.344308,460.5270181,471.3396591,103.29999998702624,468.9511334,448.638665,1599.456061,957.3384986,1625.771089,1628.064024,465.6813419,456.5389316,456.017282,469.1347882,461.5120517,484.9589005,466.3439094,469.2264893,454.3294782,101.0,101.1,94.0,95.0,91.2,100.3,97.0,108.7,94.0,1293.28775,3.64
2018-05-04,05/31/2018,780.84774,2.761,2.876,697.92477,792.51846,110.4525,492.9786706,688.2878399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-11,05/31/2018,781.509,2.785,2.891,697.3529,793.67774,105.4125,491.5445107,690.7655274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-18,05/31/2018,780.81808,2.765,2.844,698.59794,794.68033,107.894,497.0576897,690.2782937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-25,05/31/2018,780.82418,2.716,2.823,698.32106,793.26335,105.18,489.0198741,682.5362312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-01,05/31/2018,779.9327,2.703,2.814,697.71741,792.26634,102.698,495.385328,687.1475038,841.66775,760.9779088,1649.49555,460.8165695,475.350398,101.00000001603273,465.58633,450.0920165,1647.265629,948.1130577,1640.858102,1627.553348,467.0021158,455.8078578,455.0714,469.043003,462.1043535,482.697364,467.2828834,475.617306,454.648119,103.0,103.7,95.0,95.0,92.0,96.0,97.0,109.6,96.0,1294.00887,3.66
2018-06-08,06/30/2018,780.4488,2.714,2.818,698.00108,792.07265,103.3,493.2817886,689.3088242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-15,06/30/2018,778.49059,2.672,2.815,700.61697,789.42301,107.1325,488.3483508,685.935254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-22,06/30/2018,776.52382,2.608,2.788,701.39155,791.13618,95.58,482.5750455,680.0682187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-29,06/30/2018,775.19612,2.556,2.766,701.66411,794.50757,101.78,479.1400759,677.031913,841.3371411,760.7452643,1647.625949,460.8464753,479.7524578,96.2000000315862,459.9152114,447.6199805,1619.688924,957.8518895,1615.776934,1625.011174,462.4972813,459.7138014,452.8289142,468.1204872,461.5120517,480.9961562,462.7909673,469.9570861,454.8599834,101.0,104.0,97.0,96.0,92.5,96.9,98.0,106.9,93.0,1294.403544,3.63
2018-07-06,07/31/2018,772.87986,2.555,2.749,701.70715,793.15955,95.27,477.6430795,673.6848327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-13,07/31/2018,774.53923,2.556,2.755,703.00968,790.49899,92.19,476.5246134,673.8709212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-20,07/31/2018,773.59533,2.522,2.732,702.81128,789.28057,84.888,471.778433,670.3874994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-27,07/31/2018,773.84838,2.571,2.771,701.74121,790.85342,91.936,476.4564238,675.1019594,841.3307967,761.0344313,1649.612104,461.3138356,482.8953533,96.2000000315862,458.2924577,452.6126979,1635.375396,970.856696,1604.900213,1626.851022,465.396035,457.8826211,454.1164856,467.7490848,461.7098757,482.6646749,463.4728988,465.3007515,455.0714,96.0,99.6,91.0,97.0,92.5,94.8,97.1,102.1,87.0,1294.92623,3.64
2018-08-03,08/31/2018,773.52935,2.58,2.765,702.40617,790.35006,98.608,479.3225275,676.9125196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-10,08/31/2018,773.31537,2.49,2.703,703.01233,789.58944,96.778,479.3970709,678.668309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-17,08/31/2018,771.73735,2.431,2.659,702.08116,788.19824,97.1625,478.3818337,678.7732236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-24,08/31/2018,773.77079,2.381,2.624,701.61656,790.89429,89.4,482.2617545,679.258009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-31,08/31/2018,775.05631,2.311,2.416,701.7179,791.9847,101.482,479.7524578,677.6210483,840.7228567,760.2289232,1643.625843,461.7592706,483.0152047,95.99999995508777,456.6429358,455.3876892,1614.146956,933.5650563,1606.419517,1626.81229,463.2785353,461.1152258,453.9030383,467.6560182,462.399194,482.3625163,461.8086411,477.6599302,454.9657476,97.0,97.7,93.0,92.0,93.6,96.4,97.7,100.1,85.0,1295.882463,3.62
2018-09-07,09/30/2018,773.26235,2.268,2.365,702.87066,790.37825,106.246,481.9958933,680.6143284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-14,09/30/2018,774.85679,2.309,2.406,702.2565,791.1744,99.456,488.0526609,681.7535123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-21,09/30/2018,775.75514,2.412,2.463,701.65648,793.20459,104.76,484.6939201,685.7577152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-28,09/30/2018,775.92173,2.357,2.449,701.22549,795.83821,97.79,483.6123164,683.0182851,842.4123608,762.3027974,1638.8657,462.045281,482.8313737,93.09999997365077,457.0578741,442.604352,1622.090443,930.054664,1599.154214,1623.433902,461.3138356,456.9543008,457.5741375,467.562865,460.7168189,479.8506688,458.2924577,471.3127327,455.0714,100.0,96.6,93.0,93.0,84.4,95.1,98.1,101.0,78.0,1296.234907,3.62
2018-10-05,10/31/2018,772.6442,2.453,2.522,703.18561,797.53684,92.87,482.7833622,684.6369117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-12,10/31/2018,767.87196,2.399,2.486,703.11227,794.89408,87.63,471.2319102,672.8461135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-19,10/31/2018,767.61305,2.318,2.432,703.18738,793.69442,85.076,470.7094806,673.9324793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-26,10/31/2018,761.43861,2.248,2.413,703.90291,792.33015,90.634,458.995502,661.7977679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-02,10/31/2018,764.7786,2.283,2.431,701.93861,788.55557,86.092,462.6638093,664.1730322,841.9808948,762.8093826,1654.100767,461.6999938,485.0623024,97.79999999601253,459.6129441,454.648119,1614.897368,939.8726833,1617.199891,1624.107167,462.8886713,454.3294782,458.9040804,468.4905154,462.2027303,479.0250434,462.4972813,473.6198448,455.1769409,96.0,96.8,92.0,94.0,90.5,96.9,95.9,100.2,79.0,1297.069525,3.65
2018-11-09,11/30/2018,764.30468,2.233,2.416,703.05833,786.00724,95.31,462.0157316,663.3515782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-16,11/30/2018,764.6067,2.22,2.411,702.23332,783.92183,91.572,464.602418,663.0208339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-23,11/30/2018,762.92372,2.169,2.388,703.30655,777.06988,94.934,464.2273274,662.8649657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-30,11/30/2018,764.81963,2.106,2.367,702.14767,777.84765,92.478,469.29063,664.8181119,841.0376664,763.6355806,1650.04286,461.005822,486.0122434,92.80000001928803,454.648119,448.863637,1623.305034,955.3646348,1612.937371,1622.521166,460.6169686,455.3876892,451.9612298,468.0277658,460.0157644,475.6266778,457.0578741,474.3191484,455.0714,94.0,96.4,93.0,92.0,88.8,97.3,96.3,96.6,75.0,1297.917176,3.69
2018-12-07,12/31/2018,763.80826,1.993,2.313,702.5405,780.24321,96.344,470.9079649,664.2903924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-14,12/31/2018,763.50043,2.002,2.277,703.23594,777.80833,95.742,474.5192964,664.2643243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-21,12/31/2018,763.11843,1.97,2.31,702.9123,771.29911,96.212,473.9089004,662.9389673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-28,12/31/2018,762.12148,1.948,2.287,701.84466,769.93332,91.3975,472.3841716,664.0058824,840.7676835,762.4443403,1646.840035,460.5170186,478.4487234,90.10000003475228,450.5349851,448.9759334,1632.216039,955.286568,1601.636775,1621.012486,459.9152114,456.017282,451.0859507,468.4905154,457.8826211,475.229884,454.2230386,473.0039168,455.0714,95.0,94.7,92.0,93.0,90.5,96.7,97.7,97.8,74.0,1298.008942,3.77
2019-01-04,01/31/2019,760.60144,1.972,2.259,701.82675,773.08341,88.1825,470.5286977,664.4323445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11,01/31/2019,763.79911,1.992,2.262,701.95024,777.04477,91.948,473.312355,667.8342115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-18,01/31/2019,766.11882,2.008,2.267,702.64979,779.593,93.758,475.7461996,672.9716538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-25,01/31/2019,768.60383,2.005,2.261,701.99941,778.78678,101.508,479.9090879,673.0194372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-01,01/31/2019,769.77841,1.983,2.251,702.05481,779.71093,102.124,480.4266916,674.7163902,839.6914412,760.9842111,1647.205692,460.4069581,473.7951297,96.90000001000774,455.9126247,462.4972813,1629.141086,925.9130536,1589.693114,1628.898031,460.5170186,454.7541073,452.7208645,469.2264893,459.2084946,486.0609761,458.4967479,469.4096395,455.2823706,92.0,93.1,92.0,93.0,88.6,92.6,95.9,98.5,78.0,1298.401905,3.81
2019-02-08,02/28/2019,768.5726,1.965,2.234,702.50938,778.09539,92.64,479.5046467,675.6606755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-15,02/28/2019,769.44338,1.962,2.231,702.68175,781.34772,94.462,478.4152842,673.1507241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-22,02/28/2019,770.99811,2.008,2.26,702.375,782.81297,95.688,478.8990619,673.2437141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-01,02/28/2019,769.41378,1.987,2.261,702.79088,780.95665,101.205,473.0215675,668.0189464,839.5295613,761.6517054,1620.839329,460.5070181,473.6724626,85.90000000084102,447.3921899,439.5682961,1613.691161,934.3121483,1582.675222,1624.287826,456.3305982,452.8289142,452.2874943,469.3181063,455.5979942,475.7923032,453.4747722,464.2465971,455.3876892,98.0,91.9,95.0,94.0,91.0,95.6,95.2,100.6,79.0,1298.844471,3.78
2019-03-08,03/31/2019,766.73641,1.973,2.255,703.34183,780.95689,98.026,468.6658003,664.1116893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-15,03/31/2019,768.52942,1.989,2.256,703.50045,783.25033,95.96,470.8268144,663.0287529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-22,03/31/2019,769.02632,1.934,2.254,703.53654,783.68927,97.836,469.6472344,663.4843585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
