date_m,date_w,KORCOMP,KOBDY10,KOCBNG3,USSKORW,GSCITOT,A001,USEPUPO,KORCNST,KORMACH,KORMCMP,KORELEC,KORSERV,KORFBEV,KORWHLS,KOUN%TOTQ,KOEMPTOTO,KOEMPMANF,KOEMPCONF,KOEMPWREP,KOPOPACTE,KOHWRWEMP,KOEXPGDSA,KOEXCHINA,KOEXPSCOH,KOEXPMOVH,KOIMPGDSA,KOIMPCONA,KOIMPGDDA,KOEXPPRCF,KOIMPPRCF,KONETTRDF,KOWRCCNSE,KOWRCDURE,KOWRCSEME,KOWRCNODE,KOCREU..A,KOCSMTTOA,KOCONPRCF,KOPROPRCF,KOPPSRM.F,KOCPCOREF,KOCPEXFEF,KOEQUIPTE,KOEQUIMAE,KOEQUITTE,KONEWCONA,KOCONPMTH,KOCONSTRP,KOVALCONA,KOPSMANUG,KOMSCAPGG,KOMSCONGG,KOPIMANUG,KOPICAPGG,KOPICONGG,KOSIAI..E,KOSIAWRTE,KOSIATRNE,KOSIAHOTE,KOSIARRLE,KOSSBFMBE,KOIPALL.G,KOIPMIMAG,KOIPCHXPG,KOIPCOMPG,KOIPVECHG,KOIPXBSBG,KOMPRI30G,KOMPCAPGG,KOMPCONDG,KOMPCONNG,KOMPCONGG,KOCYLEADR,KOROCOINF,KOBSESI.R,KOCOBUSIR,KOBSIBAPR,KOBSISAPR,KOBSIHAPR,KOBSIYAPR,KOBSIFAPR,KOBSIBMPR,KOBSIIMPR,KOBSIBNPR,KOCNFBUSR,KOBSIIMER,KOBSIXMER,KOBSIRMER,KOBSIBNER,KOBSIBCOQ,KOBSIBMAR,KOBSIBNMR,KOBFDSAAF,KOBFXSAAF,KOBFINAAF,KOBSIEMAR,KOBFPRAAF,KOBSIBCEQ,KOBUSINVR,pmiall,pmiout,pmioir,KOCNFCONR,KOCSHHLMR,KOCSHHEMR,KOCSPHIMR,KOCSPSPMR,KOCSECDMR,KOCSECEMR,KOCSEMEMR,KOCSEOHSR,KOCSEOHDR,KODBLNHSA,KODBLNEQA,KODBLNSPA,KOLRLTCO,KOLRLTHH,KOGDP...D,KOCNPER.D,KOCNGOV.D,KOGFCF..D,KOGCFCNSD,KOGCFFNVD,KOEXNGS.D,KOIMNGS.D
11/30/2011,11/04/2011,756.44511,3.83000,4.27000,701.27907,851.00576,95.518,101.41,520.3292146,717.7713712,830.1199022,901.2680584,688.5928805,800.0054348,627.8709024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2011,11/11/2011,753.01849,3.79000,4.23000,702.69595,852.71954,95.008,191.23,514.8017596,715.216705,826.8224011,897.9965739,686.5192186,799.0796973,623.6350021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2011,11/18/2011,751.70697,3.81000,4.21000,703.81254,850.07264,101.548,100.23,513.031283,716.7762923,826.140764,897.4828143,685.1851372,800.0292485,619.2423837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2011,11/25/2011,748.23441,3.80000,4.26000,705.83281,848.14228,94.832,165.18,506.8400931,709.2174634,821.6736537,894.6605268,681.2938977,798.753467,617.3327666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2011,12/02/2011,755.80158,3.79000,4.23000,702.86446,851.57343,96.432,184.64,516.4042841,716.6567087,830.2900357,905.2402697,687.1350597,801.3257113,621.4288047,3.265770181,1011.350534,830.8411292,749.5250104,820.509162,1014.67082,379.9097837,1073.667044,1623.092332,349.286457,490.4385494,1066.919911,1531.624905,1635.403696,483.4852314,494.883081,451.5136063,439.4449155,413.3565275,462.2027303,442.4846632,1762.29281,1474.359781,450.5681287,463.3466055,512.0804231,448.0060375,448.4018984,438.7014176,448.863637,412.8745989,1584.494998,923.4545061,1619.049454,1580.714168,454.0098189,482.9113417,472.2063937,434.3805422,440.4277244,428.4964922,446.7056884,455.5979942,463.4728988,481.2184355,438.5769621,449.6470769,447.1638793,452.2874943,443.6751534,415.1039906,472.8272383,528.7761853,446.6719284,481.2184355,487.2139217,452.1788577,466.8144985,429.1828367,437.5757022,105,103.5,80,93,92,87,87,85,99,77,83,98,102,97,81,95.2,91.8,94.7,101.9,96,99,99.7,94.3,98.1,99.6,47.12414971,44.88294957,0.9502265974,104.8,88,96,102,113,75,86,88,97,101,1103.389885,1217.130158,1368.562155,5.9,5.6,1173.579331,1150.284771,1145.358476,1185.886837,1134.015736,1224.105328,1312.637579,1281.754112
12/31/2011,12/09/2011,753.62306,3.79000,4.24000,704.47307,849.78725,99.108,176.26,517.1733214,714.189416,828.3218697,904.2140631,683.8255136,803.5677148,620.7684183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/2011,12/16/2011,751.74991,3.79000,4.22000,705.50108,845.11835,96.06,164.61,515.1671786,715.1673534,826.4373631,904.1862547,681.2949972,802.8425819,619.3057544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/2011,12/23/2011,753.22060,3.84000,4.26000,704.70823,849.54650,94.1,204.63,518.8390887,713.9565169,828.053371,905.6959562,681.2620084,805.1006269,619.7950122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/2011,12/30/2011,750.97407,3.79000,4.21000,705.55285,849.39766,99.888,140.77,516.8436446,711.1455019,826.0110157,904.7413124,678.0648916,804.022134,619.5812564,3.214691257,1011.532746,831.0182859,751.2173701,820.9638608,1014.796197,380.5829305,1077.360292,1627.378332,360.8211551,492.9786706,1072.521419,1529.597809,1634.099917,483.3818558,495.0318958,449.6470769,441.5219602,411.7409835,469.5924549,443.5567402,1761.513304,1473.15946,450.9539955,463.4437684,511.5775786,448.3906098,448.5936098,442.4846632,453.6891345,412.0661871,1595.179588,972.1605899,1578.845705,1594.619255,453.044664,480.729437,473.6198448,436.6912997,449.6470769,430.1358732,445.6670178,455.9126247,462.6931678,482.5910853,437.1976299,447.9606963,446.4758032,450.4244267,441.4009681,412.3903364,470.8628894,524.5443877,459.7307355,475.4451889,490.7494535,450.9760001,466.4382046,429.3195421,437.7014093,100,102.3,81,91,92,86,86,82,97,80,82,98,99,94,80,92.6,85.2,96.7,102.8,94.7,99.1,102.1,92,99.1,100.5,46.40108684,44.23668391,0.957356661,98.5,85,92,98,111,68,77,79,96,104,1104.892299,1218.322614,1367.361284,5.81,5.37,1173.662867,1150.343203,1144.611612,1187.430953,1134.472392,1226.765788,1312.547961,1282.632057
01/31/2012,01/06/2012,751.92259,3.79000,4.22000,705.66062,851.99823,100.332,134.12,518.8948829,711.4444192,827.2235942,904.5159078,680.2516978,804.5171527,619.1319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/31/2012,01/13/2012,753.67265,3.79000,4.24000,704.86904,850.21057,100.774,162.32,520.9322205,714.759861,829.4147135,905.7675088,681.7972793,802.6581875,619.4976656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/31/2012,01/20/2012,757.55282,3.82000,4.27000,703.30655,850.28383,102.676,118.88,525.2744521,716.9988766,833.1275577,910.5989347,684.7431862,800.4599339,623.2605175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/31/2012,01/27/2012,758.31610,3.80000,4.25000,702.17534,852.50280,103.6233333,94.26,527.0380748,716.7207616,833.4108944,912.4609266,685.679877,803.0949605,624.7017204,3.173544641,1011.382951,830.4657169,749.9724318,820.8578027,1014.611996,379.808452,1062.620222,1609.727275,353.6019607,470.1025672,1068.091363,1529.68878,1626.806618,484.3005286,496.0113632,451.1189123,443.3194921,418.9654742,469.1347882,444.3827036,1764.176299,1477.54221,451.3493397,463.9571613,513.4680165,448.5936098,448.8299234,445.4347296,457.4710979,410.4294893,1606.789221,908.6249987,1553.754349,1577.949665,456.3305982,488.7337078,476.1318868,432.2807275,436.6912997,425.8445573,447.0495283,457.5741375,463.6668853,481.6241156,434.2505877,451.1957804,447.1638793,452.8289142,444.1474093,417.2847624,470.682384,528.4725413,440.1582908,484.6546506,491.1919321,451.8522379,466.5324109,429.5923936,437.5757022,101,100.6,78,88,93,85,86,80,97,77,78,97,94,93,77,93.5,84.4,94.2,90.6,92.4,98.4,102.5,90.1,95.4,96.6,49.16626767,49.12852056,1.003851508,97.1,83,91,98,110,66,77,80,93,105,1104.209269,1219.534228,1367.478397,5.83,5.8,1173.981286,1150.236172,1147.008126,1188.542839,1132.199465,1231.296472,1312.645295,1283.182385
02/29/2012,02/03/2012,758.69759,3.77000,4.24000,701.84018,852.47202,99.752,145.63,530.7822054,721.2758962,832.6850753,909.8995318,688.3903063,801.7330587,625.550049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/29/2012,02/10/2012,759.77525,3.81000,4.25000,702.42041,853.18901,97.204,168.02,534.7488411,725.8658599,834.2108585,909.803804,690.0055713,803.3139318,625.277056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/29/2012,02/17/2012,761.25691,3.83000,4.25000,702.72036,855.32555,96.63,180.16,533.2138915,721.6158674,836.7992241,917.761778,689.505497,804.2831279,626.0059361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/29/2012,02/24/2012,761.07983,3.83000,4.26000,702.50938,859.18585,99.24,66.25,531.7040981,724.3841727,836.4487134,917.2935449,689.8219962,808.7618776,628.2079814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/29/2012,03/02/2012,761.80693,3.85000,4.29000,701.70580,857.61613,98.0325,66.24,532.0812444,726.2565485,837.6117987,918.2319427,690.1787507,808.1020391,626.6346294,3.421667966,1011.787286,830.766976,749.4276689,820.7825544,1015.268864,380.0895598,1074.324673,1616.693162,357.5710756,493.8566268,1071.663717,1519.503203,1630.755832,483.9372365,496.4940335,451.4150788,441.0371108,412.0661871,464.8229675,444.8516376,1766.307007,1483.211912,451.7322095,464.6408094,514.2131283,448.7174628,449.2113464,459.0056548,463.6668853,447.3921899,1627.976958,908.4663764,1579.938885,1580.277517,457.3679519,491.9250732,477.3223771,433.5982696,433.8597077,427.2490748,447.8472533,454.9657476,466.0604893,483.786795,441.1585437,451.9612298,449.6470769,457.1613402,446.0144414,423.8444906,477.5756487,529.7817242,448.3926419,487.3669439,495.2299717,454.7541073,471.6711561,430.1358732,438.2026635,105,100.6,79,89,93,85,86,82,98,76,80,98,95,93,78,100,93.5,90.4,98.2,99.1,99.1,102.3,95.7,98.4,96.6,50.71839555,52.53718379,0.9819333891,101.6,87,95,100,112,69,80,85,95,103,1105.286108,1221.802888,1367.238841,5.74,5.67,1174.279224,1151.432486,1146.346399,1190.264195,1131.756505,1235.930176,1314.276574,1286.588575
03/31/2012,03/09/2012,761.00109,3.87000,4.30000,701.84018,857.86749,103.568,76.37,533.1461965,725.4043467,837.1806661,921.2188663,688.1401037,807.1474677,624.4128065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/2012,03/16/2012,761.79759,3.97000,4.39000,702.63380,858.20668,103.458,106.65,531.8757046,721.6496542,837.4735218,921.8086295,687.6357487,809.1158982,625.8778082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/2012,03/23/2012,761.42283,4.07000,4.44000,703.48284,857.21281,105.332,74.64,532.6516021,718.3369831,836.8869502,922.9582058,687.5913673,807.9367069,624.1230555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/2012,03/30/2012,760.78979,3.96000,4.35000,703.16529,855.11379,104.688,131.3,529.4309345,715.7766636,836.9773806,922.6351507,686.1344781,807.6885054,624.5020905,3.316227354,1012.141754,830.5425654,749.0578883,820.9771439,1015.510194,380.3898522,1076.489576,1621.731545,369.5606775,497.3279508,1071.560387,1534.720312,1632.892368,484.5603406,498.1412435,450.1031146,440.4277244,412.3903364,462.6931678,444.5001434,1763.420197,1481.09128,451.7540436,465.138561,516.4900253,448.4696033,448.919801,438.949865,445.8987676,420.7673248,1578.202024,937.9661117,1608.287471,1582.921818,454.648119,486.0587298,473.0039168,434.2505877,433.4672938,425.1348311,447.0495283,454.648119,464.4390899,482.350218,438.2026635,450.4244267,448.187197,453.3674184,443.4381865,419.4189897,473.532087,535.6114465,448.2067652,483.6281907,488.1285622,451.1957804,466.4382046,430.676415,438.3275854,106,106.7,81,92,91,89,89,84,97,79,82,99,99,95,79,92.3,105.1,96.7,112.7,105.8,101.1,100,100.2,97.9,100.7,51.96136398,53.92133175,1.100497286,102.1,87,94,100,112,73,83,88,94,104,1106.695862,1222.595811,1367.206619,5.79,5.62,1175.088981,1150.690617,1147.595537,1187.682897,1130.413958,1231.14672,1313.325891,1285.196833
04/30/2012,04/06/2012,761.53131,3.95000,4.31000,703.24036,855.17743,107.856,73.89,526.5277512,711.9530454,838.8686866,925.7396653,684.3014071,807.1786951,626.6270325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/30/2012,04/13/2012,760.53476,3.90000,4.26000,703.39473,854.19933,103.595,63.72,526.2897421,710.3823581,837.2044869,921.7220648,685.3235733,808.0834761,627.2518452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/30/2012,04/20/2012,758.81464,3.85000,4.20000,703.82132,853.34779,100.42,35.44,524.2540351,707.0265208,835.803332,921.9124677,683.4851197,809.1422309,624.5893564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/30/2012,04/27/2012,758.85009,3.83000,4.16000,703.11846,854.53576,97.506,177.79,518.2794275,707.2684801,837.275453,927.1471219,680.5811143,812.4926598,622.1980853,3.279069767,1012.478941,830.5374015,747.9014912,821.7295812,1015.812977,380.2761297,1073.845443,1616.340701,361.6577542,489.619666,1069.097117,1532.821728,1629.347651,484.9840368,497.0576897,448.0513581,440.7938016,412.3903364,464.9187071,444.0295543,1766.283632,1482.277556,451.7540436,465.1862914,515.3118169,448.4808829,448.8861064,441.0371108,449.8697941,417.438727,1580.962549,933.8645632,1602.054743,1576.597857,455.5979942,487.2904621,475.5312844,433.9901708,433.4672938,424.563401,447.1638793,454.8599834,464.053733,483.1508628,440.060302,451.9612298,447.9606963,454.5420182,444.0295543,416.3559631,475.7032535,536.5508616,441.1886363,485.4371272,489.7093253,452.6126979,467.8420648,430.9455942,438.7014176,110,107,82,92,91,90,90,86,98,79,84,99,100,98,81,93.4,96.9,98.3,103.1,101.1,102.7,100,96.4,95.5,102.7,51.89632542,54.05197545,1.077818049,106.6,88,98,103,113,78,90,90,98,102,1107.533017,1223.688552,1367.627642,5.76,5.54,1174.45005,1150.819431,1146.298358,1185.797099,1129.520153,1227.770698,1314.708556,1284.035752
05/31/2012,05/04/2012,759.54627,3.79000,4.09000,703.51365,849.92504,105.91,87.03,518.5372608,708.6545608,837.7717308,926.480583,680.9160711,813.1636587,621.860012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/31/2012,05/11/2012,755.85846,3.75000,4.00000,704.68213,848.18468,93.656,81.38,510.2059144,703.1626411,833.6670815,922.328325,676.4138918,811.9791487,620.4436543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/31/2012,05/18/2012,748.57497,3.71000,3.97000,706.36815,846.12939,93.348,130.74,506.2784888,694.1190055,825.816077,911.8340208,670.2144624,803.7278207,613.1900176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/31/2012,05/25/2012,750.88804,3.73000,3.95000,707.79199,844.69250,89.78,106.54,511.793393,699.4171479,828.5074484,915.5452203,673.0779409,807.2841714,614.4078332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/31/2012,06/01/2012,751.45327,3.64000,3.90000,707.53861,838.11327,98.1,169.4,509.7424424,698.1851108,829.262112,916.2446556,673.4663001,809.1982414,612.9115567,3.106766104,1012.962661,831.189377,747.9660726,821.9708633,1016.118711,380.2192813,1075.518338,1618.725131,373.7669618,485.8027867,1070.280255,1531.825373,1627.17605,484.1585279,495.152203,448.1419379,442.8433007,417.438727,467.3762977,444.7346101,1767.700557,1487.153092,451.9285447,464.6216155,512.175917,448.7174628,449.18895,437.0712875,446.4758032,413.0355,1579.162702,942.9395577,1616.942791,1580.154435,457.2646994,488.7337078,476.046307,434.120464,433.8597077,424.9922794,448.187197,457.0578741,466.1550519,485.1248709,436.3098625,453.3674184,449.2001488,454.9657476,446.8204331,415.7319361,473.9701079,543.1973751,446.7020144,486.1361591,489.858579,452.9368473,468.0277658,431.0799125,438.949865,106,105.8,82,93,91,90,88,83,99,80,86,99,101,99,83,90.9,92.9,99.6,102.8,101.9,100.2,100.6,97.4,98.8,102.7,51.02833068,50.9806841,1.104614969,106.9,90,98,101,113,82,92,92,98,103,1108.922663,1224.783532,1367.892399,5.74,5.51,1175.44082,1151.236612,1147.438166,1185.050945,1129.309841,1226.181618,1315.938452,1286.013695
06/30/2012,06/08/2012,751.51485,3.57000,3.84000,706.82487,839.55737,93.1975,127.91,506.8338004,696.947107,829.2212954,917.0781122,674.4070965,810.0477027,610.9780774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2012,06/15/2012,752.73420,3.64000,3.85000,706.03562,839.04165,96.404,218,510.1085197,699.9477211,830.4022248,916.0063403,675.9185663,810.7723074,613.0508841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2012,06/22/2012,752.15291,3.64000,3.86000,705.52611,835.74535,99.68,202.5,509.5405272,701.1691781,829.6129975,913.9925418,675.3916217,812.4245414,613.8396376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2012,06/29/2012,752.51061,3.62000,3.87000,703.99408,841.89246,91.402,304.81,509.1354696,703.7967419,829.536128,914.9695062,676.3780977,810.5998702,613.4265346,3.179023089,1012.803012,831.6499546,747.2358528,821.8042141,1016.033664,380.1286936,1076.135659,1619.771778,368.9629173,493.2601678,1064.52732,1527.109775,1623.783233,482.743335,491.537178,449.6136265,442.7238977,418.3575696,467.4696249,444.1474093,1765.678197,1484.640398,451.7867858,463.4049146,506.253174,448.9871562,449.2896944,432.677816,439.6915247,414.6304301,1595.814805,939.3494915,1598.09807,1577.382734,456.3305982,482.7513417,475.3590191,432.677816,434.3805422,423.7000863,447.7336814,456.2262685,466.6265285,483.4693344,432.5456283,454.3294782,447.9606963,452.8289142,447.6199805,413.3565275,473.0921391,532.3497665,443.5610055,478.3316371,490.3792198,450.8659286,467.4696249,431.3480092,439.0738575,101,103.3,78,91,92,87,88,82,97,75,83,99,98,96,81,88.2,91.6,88.9,97.6,98.5,98.3,100.7,91.9,95.9,99.1,49.38219507,48.07076503,1.003588415,100.8,88,96,98,109,73,81,86,96,103,1110.301549,1225.728986,1367.992437,5.67,5.38,1174.722709,1151.292874,1146.760949,1183.811277,1129.288233,1222.498767,1316.322054,1283.47977
07/31/2012,07/06/2012,752.73636,3.54000,3.80000,703.92659,842.84234,98,145.09,511.1264635,709.2457333,829.4164633,912.5864686,678.5666738,808.7867674,613.8806385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/31/2012,07/13/2012,750.26775,3.27000,3.54000,704.58288,845.73867,93.688,278.29,506.7897406,704.0273659,826.8000796,910.3843656,676.2105035,805.6020851,609.8568542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/31/2012,07/20/2012,750.82004,3.15000,3.47000,704.11929,850.56067,86.438,172.74,504.8123739,704.0413791,828.198718,912.9335285,677.214172,806.1130336,608.9430289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/31/2012,07/27/2012,751.16121,3.13000,3.45000,703.75635,849.00140,88.406,128.12,500.0517616,703.4379119,828.7840403,915.9506972,677.9035151,806.6364542,609.1242006,3.142050072,1012.787034,832.7026969,747.1292436,821.7511392,1015.979505,379.9857932,1070.70055,1623.56423,356.8123253,482.2295665,1064.487475,1532.00323,1629.406373,481.4133674,490.6829125,453.7854479,443.4381865,419.1168747,468.3981366,444.7346101,1764.816851,1486.607435,451.5573652,462.9667658,506.6133071,448.9759334,449.3008819,438.0775853,446.5908119,416.5113633,1584.173448,934.4958674,1589.388128,1579.700352,455.1769409,483.2305759,474.2320024,431.0799125,434.120464,421.8036035,448.7512143,458.1901559,467.4696249,485.8260814,435.5425953,453.6891345,448.5259889,452.1788577,448.9759334,408.0921542,467.1893818,535.4224998,447.6017763,480.3201036,485.903691,453.6891345,466.2495253,431.3480092,439.5682961,97,93.4,69,84,87,80,83,71,93,67,79,98,96,92,76,82.4,79.4,85.7,93,93.2,97.7,102.5,87.7,91.5,97.6,47.19804474,45.90786271,0.9051898898,99.4,86,93,98,110,72,79,83,94,103,1110.963499,1226.468395,1367.973619,5.53,5.2,1175.518892,1152.129725,1147.861203,1184.806911,1129.769068,1223.759688,1317.569029,1286.593478
08/31/2012,08/03/2012,752.22271,3.03000,3.35000,703.43879,849.91494,90.994,168.04,501.3298412,705.9806614,829.8405141,916.8554371,679.434019,807.7735838,609.7804583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/31/2012,08/10/2012,757.37368,3.04000,3.38000,703.09901,851.39293,93.208,100.51,508.8583502,708.7757481,835.6291777,924.1996972,682.1369161,809.6336234,615.5685777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/31/2012,08/17/2012,757.38087,3.19000,3.52000,703.47579,853.12395,91.9025,114.42,509.8340875,709.7722533,834.7661495,921.0538352,684.3653996,809.5183981,615.8439783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/31/2012,08/24/2012,755.99815,3.08000,3.37000,703.41676,853.56759,87.516,203.4,507.1040284,706.4784668,833.0386391,919.458084,683.9294409,811.2845459,616.5375837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
